IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.16,2017-03-16 09:09:16.620328,2017-03-16 09:10:07.123531,0:00:50.503203,mailing,5801,0,---
192.168.220.16,2017-03-16 09:10:07.129122,2017-03-16 09:12:52.646547,0:02:45.517425,browsing,5802,0,---
192.168.220.16,2017-03-16 09:15:33.784642,2017-03-16 09:17:22.881647,0:01:49.097005,browsing,5803,0,---
192.168.220.16,2017-03-16 09:17:22.887838,2017-03-16 09:18:33.941645,0:01:11.053807,mailing,5804,0,---
192.168.220.16,2017-03-16 09:18:33.947736,2017-03-16 09:20:23.568054,0:01:49.620318,browsing,5805,0,---
192.168.220.16,2017-03-16 09:20:23.574989,2017-03-16 09:45:19.676938,0:24:56.101949,offline,5806,0,---
192.168.220.16,2017-03-16 09:45:19.685694,2017-03-16 09:45:28.183273,0:00:08.497579,browsing,5807,0,---
192.168.220.16,2017-03-16 09:45:28.189433,2017-03-16 09:46:28.766362,0:01:00.576929,mailing,5808,0,---
192.168.220.16,2017-03-16 09:46:28.772766,2017-03-16 09:48:43.873936,0:02:15.101170,breaks,5809,0,---
192.168.220.16,2017-03-16 10:38:56.530794,2017-03-16 10:39:53.021665,0:00:56.490871,browsing,5812,0,---
192.168.220.16,2017-03-16 10:39:53.028704,2017-03-16 10:41:13.727002,0:01:20.698298,mailing,5813,0,---
192.168.220.16,2017-03-16 10:41:13.733367,2017-03-16 10:42:04.077137,0:00:50.343770,mailing,5814,0,---
192.168.220.16,2017-03-16 10:42:04.082244,2017-03-16 10:43:04.629485,0:01:00.547241,mailing,5815,0,---
192.168.220.16,2017-03-16 10:43:04.636126,2017-03-16 10:43:29.831249,0:00:25.195123,printing,5816,0,---
192.168.220.16,2017-03-16 10:43:29.837069,2017-03-16 10:46:46.985354,0:03:17.148285,browsing,5817,0,---
192.168.220.16,2017-03-16 10:46:46.991825,2017-03-16 10:47:02.029386,0:00:15.037561,printing,5818,0,---
192.168.220.16,2017-03-16 10:47:02.034971,2017-03-16 10:47:37.131601,0:00:35.096630,printing,5819,0,---
192.168.220.16,2017-03-16 10:47:37.138344,2017-03-16 10:50:44.242477,0:03:07.104133,copyFiles,5820,0,---
192.168.220.16,2017-03-16 11:16:11.104162,2017-03-16 11:17:01.529244,0:00:50.425082,mailing,5821,0,---
192.168.220.16,2017-03-16 11:17:22.109346,2017-03-16 11:17:47.183595,0:00:25.074249,printing,5822,0,---
192.168.220.16,2017-03-16 11:17:47.191475,2017-03-16 11:20:30.125899,0:02:42.934424,private,5823,0,---
192.168.220.16,2017-03-16 11:20:30.131707,2017-03-16 11:22:01.179540,0:01:31.047833,mailing,5824,0,---
192.168.220.16,2017-03-16 11:22:01.184529,2017-03-16 11:34:07.285607,0:12:06.101078,offline,5825,0,---
192.168.220.16,2017-03-16 11:34:07.292687,2017-03-16 11:45:54.939235,0:11:47.646548,copySea,5826,0,---
192.168.220.16,2017-03-16 11:45:54.945520,2017-03-16 11:46:09.992091,0:00:15.046571,printing,5827,0,---
192.168.220.16,2017-03-16 11:46:09.997924,2017-03-16 11:47:20.653947,0:01:10.656023,mailing,5828,0,---
192.168.220.16,2017-03-16 11:47:20.659152,2017-03-16 11:50:27.954733,0:03:07.295581,copySea,5829,0,---
192.168.220.16,2017-03-16 11:56:54.128254,2017-03-16 11:57:09.178008,0:00:15.049754,printing,5831,0,---
192.168.220.16,2017-03-16 11:57:09.196108,2017-03-16 11:58:22.718721,0:01:13.522613,browsing,5832,0,---
192.168.220.16,2017-03-16 11:58:22.724974,2017-03-16 11:58:37.771537,0:00:15.046563,printing,5833,0,---
192.168.220.16,2017-03-16 11:58:37.777945,2017-03-16 12:06:54.811106,0:08:17.033161,copyFiles,5834,0,---
192.168.220.16,2017-03-16 12:06:54.815922,2017-03-16 12:37:05.917500,0:30:11.101578,offline,5835,0,---
192.168.220.16,2017-03-16 12:37:05.929675,2017-03-16 12:37:20.961842,0:00:15.032167,printing,5836,0,---
192.168.220.16,2017-03-16 13:05:12.390481,2017-03-16 13:05:58.529360,0:00:46.138879,copyFiles,5839,0,---
192.168.220.16,2017-03-16 13:05:58.536010,2017-03-16 13:06:38.595301,0:00:40.059291,private,5840,0,---
192.168.220.16,2017-03-16 13:11:43.943537,2017-03-16 13:15:07.982681,0:03:24.039144,browsing,5841,0,---
192.168.220.16,2017-03-16 13:15:07.989056,2017-03-16 13:15:49.817565,0:00:41.828509,private,5842,0,---
192.168.220.16,2017-03-16 13:15:49.824284,2017-03-16 13:24:09.238076,0:08:19.413792,browsing,5843,0,---
192.168.220.16,2017-03-16 13:24:09.243781,2017-03-16 13:24:24.306224,0:00:15.062443,printing,5844,0,---
192.168.220.16,2017-03-16 13:24:24.312223,2017-03-16 13:24:39.359572,0:00:15.047349,printing,5845,0,---
192.168.220.16,2017-03-16 13:52:16.239652,2017-03-16 20:39:53.908948,6:47:37.669296,browsing,5852,-1,---
192.168.220.16,2017-03-16 13:52:16.238279,2017-03-16 20:39:53.919112,6:47:37.680833,attacking,5853,0,---
192.168.220.16,2017-03-17 09:03:22.086059,2017-03-17 09:03:57.197493,0:00:35.111434,printing,5854,0,---
192.168.220.16,2017-03-17 09:03:57.204003,2017-03-17 09:28:28.433708,0:24:31.229705,copySea,5855,0,---
192.168.220.16,2017-03-17 09:28:28.440020,2017-03-17 09:33:22.434307,0:04:53.994287,browsing,5856,0,---
192.168.220.16,2017-03-17 09:33:22.441732,2017-03-17 09:46:47.544092,0:13:25.102360,offline,5857,0,---
192.168.220.16,2017-03-17 09:46:47.551812,2017-03-17 09:49:46.498817,0:02:58.947005,browsing,5858,0,---
192.168.220.16,2017-03-17 09:49:47.342479,2017-03-17 09:53:39.098875,0:03:51.756396,private,5859,0,---
192.168.220.16,2017-03-17 09:53:39.105403,2017-03-17 10:03:39.115030,0:10:00.009627,browsing,5860,-1,---
192.168.220.16,2017-03-17 10:03:39.124014,2017-03-17 10:04:29.448538,0:00:50.324524,mailing,5861,0,---
192.168.220.16,2017-03-17 10:04:29.454540,2017-03-17 10:05:50.179939,0:01:20.725399,mailing,5862,0,---
192.168.220.16,2017-03-17 10:05:50.186719,2017-03-17 10:06:05.250686,0:00:15.063967,printing,5863,0,---
192.168.220.16,2017-03-17 10:06:05.256385,2017-03-17 10:07:28.901667,0:01:23.645282,browsing,5864,0,---
192.168.220.16,2017-03-17 10:07:28.908079,2017-03-17 10:09:09.901215,0:01:40.993136,mailing,5865,0,---
192.168.220.16,2017-03-17 10:09:09.905911,2017-03-17 10:09:24.959449,0:00:15.053538,printing,5866,0,---
192.168.220.16,2017-03-17 10:09:24.964061,2017-03-17 10:11:15.853082,0:01:50.889021,mailing,5867,0,---
192.168.220.16,2017-03-17 10:11:15.857926,2017-03-17 10:12:26.394119,0:01:10.536193,mailing,5868,0,---
192.168.220.16,2017-03-17 10:12:26.400359,2017-03-17 10:12:46.587266,0:00:20.186907,browsing,5869,0,---
192.168.220.16,2017-03-17 10:12:46.592968,2017-03-17 10:13:01.647579,0:00:15.054611,printing,5870,0,---
192.168.220.16,2017-03-17 10:13:01.654139,2017-03-17 10:13:16.710845,0:00:15.056706,printing,5871,0,---
192.168.220.16,2017-03-17 10:13:16.717975,2017-03-17 10:14:00.674343,0:00:43.956368,private,5872,0,---
192.168.220.16,2017-03-17 10:14:00.679962,2017-03-17 10:16:19.677479,0:02:18.997517,private,5873,0,---
192.168.220.16,2017-03-17 10:16:19.682901,2017-03-17 10:31:03.645238,0:14:43.962337,copySea,5874,0,---
192.168.220.16,2017-03-17 10:31:03.651262,2017-03-17 10:33:06.958654,0:02:03.307392,browsing,5875,0,---
192.168.220.16,2017-03-17 10:33:06.964744,2017-03-17 10:35:05.644536,0:01:58.679792,private,5876,0,---
192.168.220.16,2017-03-17 10:35:05.658586,2017-03-17 10:35:10.672712,0:00:05.014126,browsing,5877,-1,---
192.168.220.16,2017-03-17 10:35:05.652247,2017-03-17 10:35:10.680503,0:00:05.028256,attacking,5878,0,---
192.168.220.16,2017-03-17 10:35:10.684178,2017-03-17 10:35:45.870942,0:00:35.186764,printing,5879,0,---
192.168.220.16,2017-03-17 10:35:45.877037,2017-03-17 10:44:33.868153,0:08:47.991116,private,5880,0,---
192.168.220.16,2017-03-17 10:44:33.874537,2017-03-17 10:45:24.337567,0:00:50.463030,mailing,5881,0,---
192.168.220.16,2017-03-17 10:45:24.342985,2017-03-17 10:45:36.654548,0:00:12.311563,browsing,5882,0,---
192.168.220.16,2017-03-17 10:45:36.660976,2017-03-17 10:46:01.771849,0:00:25.110873,printing,5883,0,---
192.168.220.16,2017-03-17 10:46:01.780281,2017-03-17 10:48:54.661160,0:02:52.880879,private,5884,0,---
192.168.220.16,2017-03-17 10:48:54.667218,2017-03-17 10:50:45.547390,0:01:50.880172,mailing,5885,0,---
192.168.220.16,2017-03-17 10:50:45.552917,2017-03-17 10:51:21.061411,0:00:35.508494,printing,5886,0,---
192.168.220.16,2017-03-17 10:51:21.067054,2017-03-17 10:52:20.453639,0:00:59.386585,browsing,5887,0,---
192.168.220.16,2017-03-17 10:52:20.460010,2017-03-17 10:56:43.067147,0:04:22.607137,browsing,5888,0,---
192.168.220.16,2017-03-17 10:56:43.074502,2017-03-17 11:00:58.174116,0:04:15.099614,breaks,5889,0,---
192.168.220.16,2017-03-17 11:00:58.179765,2017-03-17 11:10:58.197487,0:10:00.017722,browsing,5890,-1,---
192.168.220.16,2017-03-17 11:10:58.260584,2017-03-17 11:11:13.330806,0:00:15.070222,printing,5891,0,---
192.168.220.16,2017-03-17 11:11:13.334404,2017-03-17 11:47:31.435167,0:36:18.100763,offline,5892,0,---
192.168.220.16,2017-03-17 11:47:31.442091,2017-03-17 11:49:45.966704,0:02:14.524613,private,5893,0,---
192.168.220.16,2017-03-17 11:49:45.973035,2017-03-17 11:50:39.573535,0:00:53.600500,browsing,5894,0,---
192.168.220.16,2017-03-17 11:50:39.579682,2017-03-17 11:51:14.726399,0:00:35.146717,printing,5895,0,---
192.168.220.16,2017-03-17 11:51:14.731710,2017-03-17 11:51:38.939184,0:00:24.207474,browsing,5896,0,---
192.168.220.16,2017-03-17 11:51:38.945958,2017-03-17 11:51:54.005053,0:00:15.059095,printing,5897,0,---
192.168.220.16,2017-03-17 11:51:54.010449,2017-03-17 11:53:35.085370,0:01:41.074921,mailing,5898,0,---
192.168.220.16,2017-03-17 11:53:35.092493,2017-03-17 11:53:47.513647,0:00:12.421154,browsing,5899,0,---
192.168.220.16,2017-03-17 11:53:47.519007,2017-03-17 11:54:48.111573,0:01:00.592566,mailing,5900,0,---
192.168.220.16,2017-03-17 12:02:21.836952,2017-03-17 12:02:56.935094,0:00:35.098142,printing,5901,0,---
192.168.220.16,2017-03-17 12:02:56.941541,2017-03-17 12:09:38.600417,0:06:41.658876,browsing,5902,0,---
192.168.220.16,2017-03-17 12:09:38.606996,2017-03-17 12:34:13.708860,0:24:35.101864,meeting,5903,0,---
192.168.220.16,2017-03-17 12:34:13.716595,2017-03-17 12:34:28.770642,0:00:15.054047,printing,5904,0,---
192.168.220.16,2017-03-17 12:34:28.777230,2017-03-17 12:34:33.783960,0:00:05.006730,browsing,5905,-1,---
192.168.220.16,2017-03-17 12:34:28.776218,2017-03-17 12:34:33.811256,0:00:05.035038,attacking,5906,0,---
192.168.220.16,2017-03-17 12:34:33.815974,2017-03-17 12:34:38.822074,0:00:05.006100,browsing,5907,-1,---
192.168.220.16,2017-03-17 12:34:33.814781,2017-03-17 12:34:38.828789,0:00:05.014008,attacking,5908,0,---
192.168.220.16,2017-03-17 12:34:38.832264,2017-03-17 12:35:59.597394,0:01:20.765130,mailing,5909,0,---
192.168.220.16,2017-03-17 12:35:59.603089,2017-03-17 12:36:14.636020,0:00:15.032931,printing,5910,0,---
192.168.220.16,2017-03-17 12:36:14.641842,2017-03-17 12:43:09.072368,0:06:54.430526,browsing,5911,0,---
192.168.220.16,2017-03-17 12:43:09.080649,2017-03-17 12:43:14.088280,0:00:05.007631,browsing,5912,-1,---
192.168.220.16,2017-03-17 12:43:09.078941,2017-03-17 12:43:14.095812,0:00:05.016871,attacking,5913,0,---
192.168.220.16,2017-03-17 12:43:14.099365,2017-03-17 12:45:02.063250,0:01:47.963885,copyFiles,5914,0,---
192.168.220.16,2017-03-17 12:45:02.069135,2017-03-17 12:45:12.223731,0:00:10.154596,browsing,5915,0,---
192.168.220.16,2017-03-17 12:45:12.233514,2017-03-17 12:46:12.733838,0:01:00.500324,mailing,5916,0,---
192.168.220.16,2017-03-17 12:46:12.740059,2017-03-17 12:47:42.527247,0:01:29.787188,browsing,5917,0,---
192.168.220.16,2017-03-17 12:47:42.533299,2017-03-17 12:48:53.098278,0:01:10.564979,mailing,5918,0,---
192.168.220.16,2017-03-17 12:48:53.105101,2017-03-17 12:48:58.117437,0:00:05.012336,browsing,5919,-1,---
192.168.220.16,2017-03-17 12:48:53.103912,2017-03-17 12:48:58.125555,0:00:05.021643,attacking,5920,0,---
192.168.220.16,2017-03-17 12:48:58.129171,2017-03-17 12:51:24.875102,0:02:26.745931,browsing,5921,0,---
192.168.220.16,2017-03-17 13:08:23.047382,2017-03-17 14:14:46.208206,1:06:23.160824,browsing,5924,0,---
192.168.220.16,2017-03-17 13:08:23.046118,2017-03-17 14:14:46.214612,1:06:23.168494,attacking,5925,0,---
192.168.220.16,2017-03-17 14:14:46.218453,2017-03-17 14:14:57.941780,0:00:11.723327,browsing,5926,0,---
192.168.220.16,2017-03-17 14:14:57.948682,2017-03-17 14:25:10.564482,0:10:12.615800,browsing,5928,0,---
192.168.220.16,2017-03-17 14:14:57.947457,2017-03-17 14:25:10.571538,0:10:12.624081,attacking,5929,0,---
192.168.220.16,2017-03-17 14:25:10.578924,2017-03-17 15:05:43.778815,0:40:33.199891,offline,5930,0,---
192.168.220.16,2017-03-17 15:05:43.786200,2017-03-17 15:06:08.964154,0:00:25.177954,printing,5931,0,---
192.168.220.16,2017-03-17 15:06:08.970489,2017-03-17 15:08:39.252870,0:02:30.282381,copyFiles,5932,0,---
192.168.220.16,2017-03-17 15:08:39.258962,2017-03-17 15:18:39.271538,0:10:00.012576,browsing,5933,-1,---
192.168.220.16,2017-03-17 15:18:39.290697,2017-03-17 15:20:20.198620,0:01:40.907923,browsing,5934,0,---
192.168.220.16,2017-03-17 15:20:20.203628,2017-03-17 15:22:48.311905,0:02:28.108277,browsing,5935,0,---
192.168.220.16,2017-03-17 15:22:48.318786,2017-03-17 15:24:15.060038,0:01:26.741252,copyFiles,5936,0,---
192.168.220.16,2017-03-17 15:24:15.066749,2017-03-17 15:34:15.340386,0:10:00.273637,private,5937,-1,---
192.168.220.16,2017-03-17 15:34:15.352308,2017-03-17 15:34:30.669837,0:00:15.317529,printing,5938,0,---
192.168.220.16,2017-03-17 15:34:30.675397,2017-03-17 15:35:43.483536,0:01:12.808139,mailing,5939,0,---
192.168.220.16,2017-03-17 15:35:43.495024,2017-03-17 18:03:00.697006,2:27:17.201982,browsing,5942,0,---
192.168.220.16,2017-03-17 15:35:43.488031,2017-03-17 18:03:00.705090,2:27:17.217059,attacking,5943,0,---
192.168.220.16,2017-03-20 09:02:28.433403,2017-03-20 09:03:18.920844,0:00:50.487441,mailing,5944,0,---
192.168.220.16,2017-03-20 09:03:18.935446,2017-03-20 11:41:36.147668,2:38:17.212222,browsing,5952,0,---
192.168.220.16,2017-03-20 09:03:18.925749,2017-03-20 11:41:36.154955,2:38:17.229206,attacking,5953,0,---
192.168.220.16,2017-03-20 11:41:36.158357,2017-03-20 11:43:19.945680,0:01:43.787323,private,5954,0,---
192.168.220.16,2017-03-20 11:43:19.951772,2017-03-20 11:44:28.016186,0:01:08.064414,browsing,5955,-9,---
192.168.220.16,2017-03-20 11:44:28.022154,2017-03-20 11:45:38.760278,0:01:10.738124,mailing,5956,0,---
192.168.220.16,2017-03-20 11:45:38.766011,2017-03-20 12:49:01.893421,1:03:23.127410,browsing,5963,0,---
192.168.220.16,2017-03-20 11:45:38.765139,2017-03-20 12:49:01.903445,1:03:23.138306,attacking,5964,0,---
192.168.220.16,2017-03-20 13:08:24.369776,2017-03-20 13:08:39.390651,0:00:15.020875,browsing,5965,0,---
192.168.220.16,2017-03-20 13:08:24.368147,2017-03-20 13:08:39.395646,0:00:15.027499,attacking,5966,0,---
192.168.220.16,2017-03-20 13:26:27.379169,2017-03-20 13:28:32.494600,0:02:05.115431,browsing,5967,0,---
192.168.220.16,2017-03-20 13:26:27.378322,2017-03-20 13:28:32.502914,0:02:05.124592,attacking,5968,0,---
192.168.220.16,2017-03-20 13:34:12.795855,2017-03-20 13:35:13.601951,0:01:00.806096,mailing,5969,0,---
192.168.220.16,2017-03-20 13:35:13.608427,2017-03-20 13:35:28.908237,0:00:15.299810,printing,5970,0,---
192.168.220.16,2017-03-20 13:35:28.913947,2017-03-20 13:36:24.846288,0:00:55.932341,browsing,5971,0,---
192.168.220.16,2017-03-20 13:36:24.852751,2017-03-20 13:40:45.980871,0:04:21.128120,private,5972,0,---
192.168.220.16,2017-03-20 13:40:45.987451,2017-03-20 13:42:26.936737,0:01:40.949286,mailing,5973,0,---
192.168.220.16,2017-03-20 13:42:26.943410,2017-03-20 13:44:48.409900,0:02:21.466490,mailing,5974,0,---
192.168.220.16,2017-03-20 13:44:48.415304,2017-03-20 14:20:55.516637,0:36:07.101333,offline,5975,0,---
192.168.220.16,2017-03-20 14:20:55.525334,2017-03-20 14:21:44.432386,0:00:48.907052,browsing,5976,0,---
192.168.220.16,2017-03-20 14:21:44.438113,2017-03-20 14:21:59.479038,0:00:15.040925,printing,5977,0,---
192.168.220.16,2017-03-20 14:21:59.484742,2017-03-20 14:32:48.024197,0:10:48.539455,copySea,5978,0,---
192.168.220.16,2017-03-20 14:32:48.030198,2017-03-20 14:33:24.869079,0:00:36.838881,printing,5979,0,---
192.168.220.16,2017-03-20 14:33:24.874897,2017-03-20 14:37:07.068072,0:03:42.193175,private,5980,0,---
192.168.220.16,2017-03-20 14:37:07.073625,2017-03-20 14:39:04.795361,0:01:57.721736,browsing,5981,0,---
192.168.220.16,2017-03-20 14:39:04.802679,2017-03-21 11:59:37.524730,21:20:32.722051,browsing,5984,0,---
192.168.220.16,2017-03-20 14:39:04.801400,2017-03-21 11:59:37.532117,21:20:32.730717,attacking,5985,0,---
192.168.220.16,2017-03-21 11:59:37.536117,2017-03-21 12:01:08.467124,0:01:30.931007,browsing,5986,0,---
192.168.220.16,2017-03-21 12:01:08.474473,2017-03-21 12:20:19.802393,0:19:11.327920,copyFiles,5987,0,---
192.168.220.16,2017-03-21 12:20:19.815108,2017-03-21 12:20:45.710315,0:00:25.895207,printing,5988,0,---
192.168.220.16,2017-03-21 12:20:45.721318,2017-03-21 12:21:56.546722,0:01:10.825404,mailing,5989,0,---
192.168.220.16,2017-03-21 12:21:56.552581,2017-03-21 12:22:18.401860,0:00:21.849279,browsing,5990,0,---
192.168.220.16,2017-03-21 12:22:18.418052,2017-03-21 15:14:14.585504,2:51:56.167452,browsing,6000,0,---
192.168.220.16,2017-03-21 12:22:18.410195,2017-03-21 15:14:14.594168,2:51:56.183973,attacking,6001,0,---
192.168.220.16,2017-03-21 15:14:14.600163,2017-03-21 15:14:30.078196,0:00:15.478033,printing,6002,0,---
192.168.220.16,2017-03-23 09:01:19.949811,2017-03-23 09:01:35.034030,0:00:15.084219,printing,6003,0,---
192.168.220.16,2017-03-23 09:01:35.038753,2017-03-23 09:08:18.217516,0:06:43.178763,browsing,6004,0,---
192.168.220.16,2017-03-23 09:08:18.222297,2017-03-23 09:09:59.732266,0:01:41.509969,mailing,6005,0,---
192.168.220.16,2017-03-23 09:09:59.737284,2017-03-23 09:10:48.505858,0:00:48.768574,browsing,6006,0,---
192.168.220.16,2017-03-23 09:10:48.511428,2017-03-23 09:22:36.612435,0:11:48.101007,offline,6007,0,---
192.168.220.16,2017-03-23 09:22:36.619059,2017-03-23 09:23:26.935963,0:00:50.316904,mailing,6008,0,---
192.168.220.16,2017-03-23 09:23:26.941086,2017-03-23 09:24:12.264174,0:00:45.323088,printing,6009,0,---
192.168.220.16,2017-03-23 09:24:12.269927,2017-03-23 09:25:22.646943,0:01:10.377016,mailing,6010,0,---
192.168.220.16,2017-03-23 09:25:22.651679,2017-03-23 09:28:27.701919,0:03:05.050240,browsing,6011,0,---
192.168.220.16,2017-03-23 09:28:27.707600,2017-03-23 09:32:05.878819,0:03:38.171219,browsing,6012,0,---
192.168.220.16,2017-03-23 09:32:05.883615,2017-03-23 09:37:50.150343,0:05:44.266728,copyFiles,6013,0,---
192.168.220.16,2017-03-23 09:37:50.156491,2017-03-23 09:38:15.225766,0:00:25.069275,printing,6014,0,---
192.168.220.16,2017-03-23 09:38:15.234593,2017-03-23 09:39:53.754119,0:01:38.519526,browsing,6015,0,---
192.168.220.16,2017-03-23 09:39:53.786445,2017-03-23 09:41:24.723212,0:01:30.936767,mailing,6016,0,---
192.168.220.16,2017-03-23 09:41:24.730612,2017-03-23 09:42:25.373770,0:01:00.643158,mailing,6017,0,---
192.168.220.16,2017-03-23 09:42:25.378958,2017-03-23 09:42:50.446272,0:00:25.067314,printing,6018,0,---
192.168.220.16,2017-03-23 09:42:50.451961,2017-03-23 09:53:17.552782,0:10:27.100821,offline,6019,0,---
192.168.220.16,2017-03-23 09:53:17.559609,2017-03-23 09:56:08.841453,0:02:51.281844,private,6020,0,---
192.168.220.16,2017-03-23 09:56:08.846354,2017-03-23 09:58:02.626682,0:01:53.780328,browsing,6021,0,---
192.168.220.16,2017-03-23 09:58:02.632247,2017-03-23 09:58:27.696532,0:00:25.064285,printing,6022,0,---
192.168.220.16,2017-03-23 09:58:27.702306,2017-03-23 10:04:55.224143,0:06:27.521837,copySea,6023,0,---
192.168.220.16,2017-03-23 10:04:55.229815,2017-03-23 10:17:35.012872,0:12:39.783057,copyFiles,6024,0,---
192.168.220.16,2017-03-23 10:17:35.019288,2017-03-23 10:18:34.154025,0:00:59.134737,browsing,6025,0,---
192.168.220.16,2017-03-23 10:18:34.159496,2017-03-23 10:18:51.726339,0:00:17.566843,browsing,6026,0,---
192.168.220.16,2017-03-23 10:18:51.732041,2017-03-23 10:33:50.679052,0:14:58.947011,copySea,6027,0,---
192.168.220.16,2017-03-23 10:33:50.684902,2017-03-23 10:38:52.455218,0:05:01.770316,browsing,6028,0,---
192.168.220.16,2017-03-23 10:38:52.460679,2017-03-23 10:39:07.551244,0:00:15.090565,printing,6029,0,---
192.168.220.16,2017-03-23 10:39:07.557021,2017-03-23 10:39:22.695310,0:00:15.138289,printing,6030,0,---
192.168.220.16,2017-03-23 10:39:22.701247,2017-03-23 10:39:57.900939,0:00:35.199692,printing,6031,0,---
192.168.220.16,2017-03-23 10:39:57.906418,2017-03-23 10:40:48.221286,0:00:50.314868,mailing,6032,0,---
192.168.220.16,2017-03-23 10:40:48.226340,2017-03-23 10:41:38.452062,0:00:50.225722,mailing,6033,0,---
192.168.220.16,2017-03-23 10:41:38.457260,2017-03-23 10:42:12.313817,0:00:33.856557,browsing,6034,0,---
192.168.220.16,2017-03-23 10:42:12.321632,2017-03-23 10:43:02.587452,0:00:50.265820,mailing,6035,0,---
192.168.220.16,2017-03-23 10:43:02.594359,2017-03-23 10:47:26.695151,0:04:24.100792,breaks,6036,0,---
192.168.220.16,2017-03-23 10:47:26.701377,2017-03-23 10:48:01.773462,0:00:35.072085,printing,6037,0,---
192.168.220.16,2017-03-23 10:48:01.779106,2017-03-23 10:50:21.647518,0:02:19.868412,browsing,6038,0,---
192.168.220.16,2017-03-23 10:50:21.653311,2017-03-23 10:50:36.684295,0:00:15.030984,printing,6039,0,---
192.168.220.16,2017-03-23 10:50:36.689845,2017-03-23 10:57:41.049316,0:07:04.359471,browsing,6040,0,---
192.168.220.16,2017-03-23 10:57:41.055142,2017-03-23 11:38:32.156390,0:40:51.101248,offline,6041,0,---
192.168.220.16,2017-03-23 11:38:32.161400,2017-03-23 11:38:48.625536,0:00:16.464136,browsing,6042,0,---
192.168.220.16,2017-03-23 11:38:48.635907,2017-03-23 11:39:03.675451,0:00:15.039544,printing,6043,0,---
192.168.220.16,2017-03-23 11:39:03.680917,2017-03-23 11:40:04.060052,0:01:00.379135,mailing,6044,0,---
192.168.220.16,2017-03-23 11:40:04.063377,2017-03-23 11:40:12.351389,0:00:08.288012,browsing,6045,0,---
192.168.220.16,2017-03-23 11:40:12.355891,2017-03-23 11:40:25.753503,0:00:13.397612,browsing,6046,0,---
192.168.220.16,2017-03-23 11:40:25.758657,2017-03-23 11:41:00.842055,0:00:35.083398,printing,6047,0,---
192.168.220.16,2017-03-23 11:41:00.847305,2017-03-23 11:42:11.919101,0:01:11.071796,breaks,6048,0,---
192.168.220.16,2017-03-23 11:42:11.926463,2017-03-23 11:43:02.233262,0:00:50.306799,mailing,6049,0,---
192.168.220.16,2017-03-23 11:43:02.237274,2017-03-23 11:44:21.654158,0:01:19.416884,copySea,6050,0,---
192.168.220.16,2017-03-23 11:44:21.659637,2017-03-23 11:45:52.473901,0:01:30.814264,mailing,6051,0,---
192.168.220.16,2017-03-23 11:45:52.479737,2017-03-23 11:46:07.530018,0:00:15.050281,printing,6052,0,---
192.168.220.16,2017-03-23 11:46:07.536448,2017-03-23 11:47:13.506052,0:01:05.969604,browsing,6053,0,---
192.168.220.16,2017-03-23 11:47:13.511285,2017-03-23 11:47:34.216795,0:00:20.705510,printing,6054,0,---
192.168.220.16,2017-03-23 11:47:34.221800,2017-03-23 11:48:54.941207,0:01:20.719407,mailing,6055,0,---
192.168.220.16,2017-03-23 11:48:54.945486,2017-03-23 12:41:35.046563,0:52:40.101077,meeting,6056,0,---
