IP,start,end,duration,activity,activityID,errorcode,description
192.168.200.4,2017-03-16 10:40:01.685127,2017-03-16 10:40:46.333948,0:00:44.648821,browsing,16741,0,---
192.168.200.4,2017-03-16 10:40:46.340222,2017-03-16 10:41:46.783594,0:01:00.443372,mailing,16742,0,---
192.168.200.4,2017-03-16 10:41:46.789809,2017-03-16 10:54:50.364104,0:13:03.574295,copySea,16743,0,---
192.168.200.4,2017-03-16 10:54:50.370889,2017-03-16 11:03:51.001760,0:09:00.630871,copySea,16744,0,---
192.168.200.4,2017-03-16 11:03:51.009008,2017-03-16 11:05:19.056105,0:01:28.047097,private,16745,0,---
192.168.200.4,2017-03-16 13:54:19.355013,2017-03-16 13:57:20.455967,0:03:01.100954,break,16746,0,---
192.168.200.4,2017-03-16 13:57:20.475635,2017-03-16 13:58:10.880689,0:00:50.405054,mailing,16747,0,---
192.168.200.4,2017-03-16 13:58:10.886648,2017-03-16 13:59:01.196182,0:00:50.309534,mailing,16748,0,---
192.168.200.4,2017-03-16 13:59:01.205470,2017-03-16 14:04:39.972993,0:05:38.767523,browsing,16749,0,---
192.168.200.4,2017-03-16 14:04:39.980528,2017-03-16 14:06:49.512837,0:02:09.532309,browsing,16750,0,---
192.168.200.4,2017-03-16 14:06:49.520717,2017-03-16 14:10:30.992509,0:03:41.471792,browsing,16751,0,---
192.168.200.4,2017-03-16 14:10:31.000283,2017-03-16 14:11:46.319714,0:01:15.319431,private,16752,0,---
192.168.200.4,2017-03-16 14:11:46.326750,2017-03-16 14:19:51.789990,0:08:05.463240,copySea,16753,0,---
192.168.200.4,2017-03-16 14:19:51.797099,2017-03-16 14:25:27.040932,0:05:35.243833,copySea,16754,0,---
192.168.200.4,2017-03-16 14:25:27.048576,2017-03-16 14:35:27.053388,0:10:00.004812,browsing,16755,-1,---
192.168.200.4,2017-03-16 14:35:27.058624,2017-03-16 14:43:50.224408,0:08:23.165784,copySea,16756,0,---
192.168.200.4,2017-03-16 14:43:50.232041,2017-03-16 14:49:50.118384,0:05:59.886343,browsing,16757,0,---
192.168.200.4,2017-03-16 14:49:50.126644,2017-03-16 16:18:50.138825,1:29:00.012181,meeting,16758,0,---
192.168.200.4,2017-03-17 10:05:23.772192,2017-03-17 10:09:56.906777,0:04:33.134585,copySea,16759,0,---
192.168.200.4,2017-03-17 10:09:56.912516,2017-03-17 10:12:57.013741,0:03:00.101225,break,16760,0,---
192.168.200.4,2017-03-17 10:12:57.021632,2017-03-17 10:13:36.845345,0:00:39.823713,browsing,16761,0,---
192.168.200.4,2017-03-17 10:13:36.852903,2017-03-17 10:18:01.505007,0:04:24.652104,private,16762,0,---
192.168.200.4,2017-03-17 10:18:01.513158,2017-03-17 10:21:13.355285,0:03:11.842127,mailing,16763,0,---
192.168.200.4,2017-03-17 10:21:13.362291,2017-03-17 10:22:03.682101,0:00:50.319810,mailing,16764,0,---
192.168.200.4,2017-03-17 10:22:03.688364,2017-03-17 10:23:15.719399,0:01:12.031035,break,16765,0,---
192.168.200.4,2017-03-17 10:23:15.739571,2017-03-17 10:26:06.790663,0:02:51.051092,private,16766,0,---
192.168.200.4,2017-03-17 10:26:06.799728,2017-03-17 10:26:21.853500,0:00:15.053772,printing,16767,0,---
192.168.200.4,2017-03-17 10:26:21.861557,2017-03-17 12:02:46.962623,1:36:25.101066,meeting,16768,0,---
192.168.200.4,2017-03-17 12:02:46.970768,2017-03-17 12:26:34.071827,0:23:47.101059,meeting,16769,0,---
192.168.200.4,2017-03-17 12:26:34.080473,2017-03-17 12:34:36.013974,0:08:01.933501,copySea,16770,0,---
192.168.200.4,2017-03-17 12:34:36.021992,2017-03-17 12:35:21.267958,0:00:45.245966,browsing,16771,0,---
192.168.200.4,2017-03-17 12:35:21.275524,2017-03-17 12:35:39.895749,0:00:18.620225,browsing,16772,0,---
192.168.200.4,2017-03-17 12:35:39.904251,2017-03-17 12:36:35.473274,0:00:55.569023,printing,16773,0,---
192.168.200.4,2017-03-17 12:36:35.480211,2017-03-17 13:00:59.566129,0:24:24.085918,copySea,16774,0,---
192.168.200.4,2017-03-17 13:00:59.573539,2017-03-17 13:06:00.166940,0:05:00.593401,private,16775,0,---
192.168.200.4,2017-03-17 13:06:00.175247,2017-03-17 13:10:12.276793,0:04:12.101546,break,16776,0,---
192.168.200.4,2017-03-17 13:10:12.286931,2017-03-17 13:15:47.519341,0:05:35.232410,browsing,16777,0,---
192.168.200.4,2017-03-17 13:15:47.544897,2017-03-17 13:17:06.309825,0:01:18.764928,browsing,16778,0,---
192.168.200.4,2017-03-17 13:17:06.318511,2017-03-17 13:19:49.472758,0:02:43.154247,copySea,16779,0,---
192.168.200.4,2017-03-17 13:19:49.479635,2017-03-17 13:21:44.711462,0:01:55.231827,copyFiles,16780,0,---
192.168.200.4,2017-03-17 13:21:44.718638,2017-03-17 13:27:10.477547,0:05:25.758909,browsing,16781,0,---
192.168.200.4,2017-03-17 13:27:10.486091,2017-03-17 13:33:36.669135,0:06:26.183044,browsing,16782,0,---
192.168.200.4,2017-03-17 13:33:36.676689,2017-03-17 14:58:26.778261,1:24:50.101572,meeting,16783,0,---
192.168.200.4,2017-03-17 14:58:26.787156,2017-03-17 15:03:49.976975,0:05:23.189819,browsing,16784,0,---
192.168.200.4,2017-03-17 15:03:49.984484,2017-03-17 15:05:07.658770,0:01:17.674286,private,16785,0,---
192.168.200.4,2017-03-17 15:05:07.668324,2017-03-17 15:06:53.834785,0:01:46.166461,copySea,16786,0,---
192.168.200.4,2017-03-17 15:06:53.841184,2017-03-17 15:07:44.250613,0:00:50.409429,mailing,16787,0,---
192.168.200.4,2017-03-17 15:07:44.257587,2017-03-17 15:08:53.980661,0:01:09.723074,browsing,16788,0,---
192.168.200.4,2017-03-17 15:08:53.988776,2017-03-17 15:11:05.132140,0:02:11.143364,browsing,16789,0,---
192.168.200.4,2017-03-17 15:11:05.140898,2017-03-17 15:11:30.215229,0:00:25.074331,printing,16790,0,---
192.168.200.4,2017-03-17 15:11:30.223043,2017-03-17 15:13:20.063950,0:01:49.840907,private,16791,0,---
192.168.200.4,2017-03-17 15:13:20.073179,2017-03-17 15:15:17.024569,0:01:56.951390,browsing,16792,0,---
192.168.200.4,2017-03-17 15:15:17.032184,2017-03-17 15:15:25.070896,0:00:08.038712,browsing,16793,0,---
192.168.200.4,2017-03-17 15:15:25.078723,2017-03-17 15:21:18.639488,0:05:53.560765,copyFiles,16794,0,---
192.168.200.4,2017-03-17 15:21:18.646841,2017-03-17 15:27:20.799127,0:06:02.152286,browsing,16795,0,---
192.168.200.4,2017-03-17 15:27:20.807017,2017-03-17 15:29:54.563464,0:02:33.756447,private,16796,0,---
192.168.200.4,2017-03-17 15:29:54.571771,2017-03-17 15:30:09.615364,0:00:15.043593,printing,16797,0,---
192.168.200.4,2017-03-17 15:30:09.622658,2017-03-17 15:32:13.835314,0:02:04.212656,browsing,16798,0,---
192.168.200.4,2017-03-17 15:32:13.844985,2017-03-17 15:33:25.643267,0:01:11.798282,browsing,16799,0,---
192.168.200.4,2017-03-17 15:33:25.650848,2017-03-17 15:37:15.112194,0:03:49.461346,browsing,16800,0,---
192.168.200.4,2017-03-17 15:37:15.121110,2017-03-17 15:39:17.223264,0:02:02.102154,break,16801,0,---
192.168.200.4,2017-03-17 15:39:17.231924,2017-03-17 15:41:23.688405,0:02:06.456481,browsing,16802,0,---
192.168.200.4,2017-03-17 15:41:23.697579,2017-03-17 15:42:08.155756,0:00:44.458177,browsing,16803,0,---
192.168.200.4,2017-03-17 15:42:08.163152,2017-03-17 16:09:29.687718,0:27:21.524566,copySea,16804,0,---
192.168.200.4,2017-03-20 10:02:54.654799,2017-03-20 11:43:10.755849,1:40:16.101050,meeting,16805,0,---
192.168.200.4,2017-03-20 11:43:10.763649,2017-03-20 11:43:25.924238,0:00:15.160589,printing,16806,0,---
192.168.200.4,2017-03-20 11:43:25.931210,2017-03-20 11:52:50.861610,0:09:24.930400,browsing,16807,0,---
192.168.200.4,2017-03-20 11:52:50.869258,2017-03-20 11:54:35.225310,0:01:44.356052,browsing,16808,0,---
192.168.200.4,2017-03-20 11:54:35.233383,2017-03-20 12:27:51.997049,0:33:16.763666,copySea,16809,0,---
192.168.200.4,2017-03-20 12:27:52.003711,2017-03-20 13:14:45.910482,0:46:53.906771,copySea,16810,0,---
192.168.200.4,2017-03-20 13:14:45.917647,2017-03-20 13:15:24.190855,0:00:38.273208,browsing,16811,0,---
192.168.200.4,2017-03-20 13:15:24.198078,2017-03-20 13:18:38.241508,0:03:14.043430,break,16812,0,---
192.168.200.4,2017-03-20 13:18:38.249506,2017-03-20 13:19:13.999346,0:00:35.749840,copyFiles,16813,0,---
192.168.200.4,2017-03-20 13:19:14.017345,2017-03-20 13:21:10.118195,0:01:56.100850,offline,16814,0,---
192.168.200.4,2017-03-20 13:21:10.125268,2017-03-20 13:25:54.373897,0:04:44.248629,copySea,16815,0,---
192.168.200.4,2017-03-20 13:25:54.380564,2017-03-20 13:26:40.830287,0:00:46.449723,private,16816,0,---
192.168.200.4,2017-03-20 13:26:40.837861,2017-03-20 13:30:51.935464,0:04:11.097603,break,16817,0,---
192.168.200.4,2017-03-20 13:30:51.942696,2017-03-20 13:33:09.252731,0:02:17.310035,browsing,16818,0,---
192.168.200.4,2017-03-20 13:33:09.260592,2017-03-20 13:38:55.985248,0:05:46.724656,browsing,16819,0,---
192.168.200.4,2017-03-20 13:38:55.992770,2017-03-20 13:41:54.093974,0:02:58.101204,break,16820,0,---
192.168.200.4,2017-03-20 13:41:54.101440,2017-03-20 13:44:25.543437,0:02:31.441997,private,16821,0,---
192.168.200.4,2017-03-20 13:44:25.575377,2017-03-20 13:46:40.507976,0:02:14.932599,browsing,16822,0,---
192.168.200.4,2017-03-20 13:46:40.515887,2017-03-20 13:49:02.109003,0:02:21.593116,mailing,16823,0,---
192.168.200.4,2017-03-20 13:49:02.115258,2017-03-20 14:03:44.216245,0:14:42.100987,offline,16824,0,---
192.168.200.4,2017-03-20 14:03:44.225178,2017-03-20 14:08:22.326334,0:04:38.101156,break,16825,0,---
192.168.200.4,2017-03-20 14:08:22.346471,2017-03-20 14:26:18.283253,0:17:55.936782,copySea,16826,0,---
192.168.200.4,2017-03-20 14:26:18.290642,2017-03-20 15:15:23.391628,0:49:05.100986,meeting,16827,0,---
192.168.200.4,2017-03-20 15:15:23.399991,2017-03-20 15:19:31.592206,0:04:08.192215,private,16828,0,---
192.168.200.4,2017-03-20 15:19:31.599881,2017-03-20 15:23:23.256747,0:03:51.656866,copyFiles,16829,0,---
192.168.200.4,2017-03-20 15:23:23.263609,2017-03-20 15:24:07.447206,0:00:44.183597,browsing,16830,0,---
192.168.200.4,2017-03-20 15:24:07.454737,2017-03-20 15:24:56.376666,0:00:48.921929,browsing,16831,0,---
192.168.200.4,2017-03-20 15:24:56.384820,2017-03-20 15:32:35.619201,0:07:39.234381,copySea,16832,0,---
192.168.200.4,2017-03-20 15:32:35.626102,2017-03-20 15:47:18.360234,0:14:42.734132,copySea,16833,0,---
192.168.200.4,2017-03-20 15:47:18.367285,2017-03-20 15:51:18.468431,0:04:00.101146,break,16834,0,---
192.168.200.4,2017-03-20 15:51:18.477807,2017-03-20 15:54:06.750255,0:02:48.272448,browsing,16835,0,---
192.168.200.4,2017-03-20 15:54:06.988546,2017-03-20 16:04:45.408371,0:10:38.419825,copySea,16836,0,---
192.168.200.4,2017-03-21 10:04:21.517449,2017-03-21 10:09:49.337753,0:05:27.820304,copyFiles,16837,0,---
192.168.200.4,2017-03-21 10:09:49.343716,2017-03-21 10:11:44.130103,0:01:54.786387,browsing,16838,0,---
192.168.200.4,2017-03-21 10:11:44.137100,2017-03-21 10:14:47.238109,0:03:03.101009,break,16839,0,---
192.168.200.4,2017-03-21 10:14:47.247042,2017-03-21 10:19:15.023301,0:04:27.776259,private,16840,0,---
192.168.200.4,2017-03-21 10:19:15.032754,2017-03-21 10:21:15.133653,0:02:00.100899,break,16841,0,---
192.168.200.4,2017-03-21 10:21:15.140735,2017-03-21 10:26:53.054235,0:05:37.913500,browsing,16842,0,---
192.168.200.4,2017-03-21 10:26:53.061941,2017-03-21 10:26:59.643797,0:00:06.581856,browsing,16843,0,---
192.168.200.4,2017-03-21 10:26:59.649936,2017-03-21 10:27:52.515567,0:00:52.865631,browsing,16844,0,---
192.168.200.4,2017-03-21 10:27:52.535093,2017-03-21 10:47:44.630565,0:19:52.095472,copySea,16845,0,---
192.168.200.4,2017-03-21 10:47:44.637527,2017-03-21 10:51:05.799144,0:03:21.161617,browsing,16846,0,---
192.168.200.4,2017-03-21 10:51:05.807038,2017-03-21 10:59:06.137409,0:08:00.330371,copySea,16847,0,---
192.168.200.4,2017-03-21 10:59:06.144017,2017-03-21 11:35:07.975050,0:36:01.831033,copySea,16848,0,---
192.168.200.4,2017-03-21 11:35:07.982292,2017-03-21 11:45:07.987739,0:10:00.005447,browsing,16849,-1,---
192.168.200.4,2017-03-21 11:45:07.994735,2017-03-21 11:46:13.242497,0:01:05.247762,browsing,16850,0,---
192.168.200.4,2017-03-21 11:46:13.249815,2017-03-21 11:53:59.878440,0:07:46.628625,browsing,16851,0,---
192.168.200.4,2017-03-21 11:53:59.886888,2017-03-21 12:07:06.277360,0:13:06.390472,copySea,16852,0,---
192.168.200.4,2017-03-21 12:07:06.283829,2017-03-21 12:14:05.255469,0:06:58.971640,browsing,16853,0,---
192.168.200.4,2017-03-21 12:14:05.262893,2017-03-21 12:17:43.646426,0:03:38.383533,copySea,16854,0,---
192.168.200.4,2017-03-21 12:17:43.655068,2017-03-21 12:35:15.346025,0:17:31.690957,copySea,16855,0,---
192.168.200.4,2017-03-21 12:35:15.353861,2017-03-21 12:37:41.379992,0:02:26.026131,browsing,16856,0,---
192.168.200.4,2017-03-21 12:37:41.389192,2017-03-21 12:39:58.444588,0:02:17.055396,break,16857,0,---
192.168.200.4,2017-03-21 12:39:58.461214,2017-03-21 12:40:47.060727,0:00:48.599513,browsing,16858,0,---
192.168.200.4,2017-03-21 12:40:47.068281,2017-03-21 12:45:39.849574,0:04:52.781293,private,16859,0,---
192.168.200.4,2017-03-21 12:45:39.856974,2017-03-21 13:02:15.944281,0:16:36.087307,offline,16860,0,---
192.168.200.4,2017-03-21 13:02:15.952126,2017-03-21 13:07:58.945912,0:05:42.993786,copyFiles,16861,0,---
192.168.200.4,2017-03-21 13:07:58.952849,2017-03-21 13:09:02.595552,0:01:03.642703,private,16862,0,---
192.168.200.4,2017-03-21 13:09:02.603089,2017-03-21 13:09:47.863491,0:00:45.260402,printing,16863,0,---
192.168.200.4,2017-03-21 13:09:47.870439,2017-03-21 13:16:08.020426,0:06:20.149987,private,16864,0,---
192.168.200.4,2017-03-21 13:16:08.028623,2017-03-21 13:18:55.044983,0:02:47.016360,break,16865,0,---
192.168.200.4,2017-03-21 13:18:55.054006,2017-03-21 13:19:01.637380,0:00:06.583374,browsing,16866,0,---
192.168.200.4,2017-03-21 13:19:01.645022,2017-03-21 13:28:59.004395,0:09:57.359373,copySea,16867,0,---
192.168.200.4,2017-03-21 13:28:59.013330,2017-03-21 13:31:13.043890,0:02:14.030560,break,16868,0,---
192.168.200.4,2017-03-21 13:31:13.052345,2017-03-21 13:32:16.402026,0:01:03.349681,browsing,16869,0,---
192.168.200.4,2017-03-21 13:32:16.410043,2017-03-21 13:37:37.414482,0:05:21.004439,private,16870,0,---
192.168.200.4,2017-03-21 13:37:37.422304,2017-03-21 13:38:02.585653,0:00:25.163349,printing,16871,0,---
192.168.200.4,2017-03-21 13:38:02.592190,2017-03-21 13:40:41.577431,0:02:38.985241,browsing,16872,0,---
192.168.200.4,2017-03-21 13:40:41.584982,2017-03-21 13:45:00.777156,0:04:19.192174,browsing,16873,0,---
192.168.200.4,2017-03-21 13:45:00.784906,2017-03-21 13:50:54.852095,0:05:54.067189,browsing,16874,0,---
192.168.200.4,2017-03-21 13:50:54.859490,2017-03-21 13:52:00.309908,0:01:05.450418,printing,16875,0,---
192.168.200.4,2017-03-21 13:52:00.334248,2017-03-21 13:52:56.964289,0:00:56.630041,browsing,16876,0,---
192.168.200.4,2017-03-21 13:52:56.972710,2017-03-21 13:53:28.831294,0:00:31.858584,browsing,16877,0,---
192.168.200.4,2017-03-21 13:53:28.839831,2017-03-21 13:54:18.095297,0:00:49.255466,browsing,16878,0,---
192.168.200.4,2017-03-21 13:54:18.103824,2017-03-21 13:55:33.828793,0:01:15.724969,private,16879,0,---
192.168.200.4,2017-03-21 13:55:33.836928,2017-03-21 14:29:15.938014,0:33:42.101086,meeting,16880,0,---
192.168.200.4,2017-03-21 14:29:15.946086,2017-03-21 14:32:27.975514,0:03:12.029428,copyFiles,16881,0,---
192.168.200.4,2017-03-21 14:32:27.981899,2017-03-21 14:32:53.045405,0:00:25.063506,printing,16882,0,---
192.168.200.4,2017-03-21 14:32:53.052108,2017-03-21 14:36:22.227688,0:03:29.175580,copySea,16883,0,---
192.168.200.4,2017-03-21 14:36:22.234880,2017-03-21 14:36:47.307481,0:00:25.072601,printing,16884,0,---
192.168.200.4,2017-03-21 14:36:47.313899,2017-03-21 15:07:09.344420,0:30:22.030521,offline,16885,0,---
192.168.200.4,2017-03-21 15:07:09.353400,2017-03-21 15:09:27.268583,0:02:17.915183,browsing,16886,0,---
192.168.200.4,2017-03-21 15:09:27.277091,2017-03-21 15:10:06.799218,0:00:39.522127,private,16887,1,---
192.168.200.4,2017-03-21 15:10:06.807075,2017-03-21 15:11:41.244963,0:01:34.437888,private,16888,0,---
192.168.200.4,2017-03-21 15:11:41.253203,2017-03-21 15:39:06.280581,0:27:25.027378,offline,16889,0,---
192.168.200.4,2017-03-21 15:39:06.288814,2017-03-21 15:48:41.832793,0:09:35.543979,copySea,16890,0,---
192.168.200.4,2017-03-21 15:48:41.839781,2017-03-21 15:53:16.023827,0:04:34.184046,copySea,16891,0,---
192.168.200.4,2017-03-21 15:53:16.031414,2017-03-21 15:54:52.375324,0:01:36.343910,browsing,16892,0,---
192.168.200.4,2017-03-21 15:54:52.383153,2017-03-21 15:56:33.416968,0:01:41.033815,mailing,16893,0,---
192.168.200.4,2017-03-21 15:56:33.423846,2017-03-21 16:06:24.183413,0:09:50.759567,copySea,16894,0,---
192.168.200.4,2017-03-22 10:06:51.402901,2017-03-22 10:07:41.776258,0:00:50.373357,mailing,16895,0,---
192.168.200.4,2017-03-22 10:07:41.782801,2017-03-22 10:14:14.112372,0:06:32.329571,private,16896,0,---
192.168.200.4,2017-03-22 10:14:14.120889,2017-03-22 10:15:23.190860,0:01:09.069971,break,16897,0,---
192.168.200.4,2017-03-22 10:15:23.200774,2017-03-22 10:16:07.591592,0:00:44.390818,browsing,16898,0,---
192.168.200.4,2017-03-22 10:16:07.599212,2017-03-22 10:23:39.244788,0:07:31.645576,private,16899,0,---
192.168.200.4,2017-03-22 10:23:39.251723,2017-03-22 10:27:09.907872,0:03:30.656149,browsing,16900,0,---
192.168.200.4,2017-03-22 10:27:09.915484,2017-03-22 10:39:47.509186,0:12:37.593702,copySea,16901,0,---
192.168.200.4,2017-03-22 10:39:47.530909,2017-03-22 11:20:31.631917,0:40:44.101008,meeting,16902,0,---
192.168.200.4,2017-03-22 11:20:31.640120,2017-03-22 11:30:31.645393,0:10:00.005273,private,16903,-1,---
192.168.200.4,2017-03-22 13:32:56.924544,2017-03-22 13:34:21.009717,0:01:24.085173,break,16904,0,---
192.168.200.4,2017-03-22 13:34:21.016731,2017-03-22 13:36:14.071075,0:01:53.054344,break,16905,0,---
192.168.200.4,2017-03-22 13:36:14.078720,2017-03-22 13:38:46.179663,0:02:32.100943,break,16906,0,---
192.168.200.4,2017-03-22 13:38:46.187539,2017-03-22 13:40:46.463901,0:02:00.276362,browsing,16907,0,---
192.168.200.4,2017-03-22 13:40:46.471262,2017-03-22 13:41:23.531194,0:00:37.059932,browsing,16908,0,---
192.168.200.4,2017-03-22 13:41:23.538280,2017-03-22 13:57:42.082552,0:16:18.544272,copySea,16909,0,---
192.168.200.4,2017-03-22 13:57:42.091682,2017-03-22 14:01:29.192422,0:03:47.100740,break,16910,0,---
192.168.200.4,2017-03-22 14:01:29.198691,2017-03-22 14:04:27.299406,0:02:58.100715,break,16911,0,---
192.168.200.4,2017-03-22 14:04:27.306083,2017-03-22 14:08:39.406791,0:04:12.100708,break,16912,0,---
192.168.200.4,2017-03-22 14:08:39.414272,2017-03-22 14:11:27.811159,0:02:48.396887,browsing,16913,0,---
192.168.200.4,2017-03-22 14:11:27.817710,2017-03-22 14:12:38.707471,0:01:10.889761,browsing,16914,0,---
192.168.200.4,2017-03-22 14:12:38.713452,2017-03-22 14:52:09.984833,0:39:31.271381,copySea,16915,0,---
192.168.200.4,2017-03-22 14:52:09.991669,2017-03-22 15:00:46.453010,0:08:36.461341,copySea,16916,0,---
192.168.200.4,2017-03-22 15:00:46.459507,2017-03-22 15:03:50.560375,0:03:04.100868,break,16917,0,---
192.168.200.4,2017-03-22 15:03:50.568004,2017-03-22 15:06:19.053094,0:02:28.485090,browsing,16918,0,---
192.168.200.4,2017-03-22 15:06:19.060000,2017-03-22 15:09:33.091229,0:03:14.031229,break,16919,0,---
192.168.200.4,2017-03-22 15:09:33.099550,2017-03-22 15:09:48.357791,0:00:15.258241,printing,16920,0,---
192.168.200.4,2017-03-22 15:09:48.364619,2017-03-22 15:12:58.465751,0:03:10.101132,break,16921,0,---
192.168.200.4,2017-03-22 15:12:58.485209,2017-03-22 15:30:48.521272,0:17:50.036063,offline,16922,0,---
192.168.200.4,2017-03-22 15:30:48.529609,2017-03-22 15:44:30.630695,0:13:42.101086,meeting,16923,0,---
192.168.200.4,2017-03-22 15:44:30.639384,2017-03-22 17:30:22.740497,1:45:52.101113,meeting,16924,0,---
192.168.200.4,2017-03-23 10:05:40.774930,2017-03-23 10:33:07.875912,0:27:27.100982,meeting,16925,0,---
