IP,start,end,duration,activity,activityID,errorcode,description
192.168.210.5,2017-03-16 08:35:32.634000,2017-03-16 08:35:47.631000,0:00:14.997000,browsing,22451,0,---
192.168.210.5,2017-03-16 08:35:47.647000,2017-03-16 09:44:16.647000,1:08:29.000000,meeting,22452,0,---
192.168.210.5,2017-03-16 09:44:16.647000,2017-03-16 09:59:26.663000,0:15:10.016000,offline,22453,0,---
192.168.210.5,2017-03-16 09:59:26.678000,2017-03-16 10:02:05.288000,0:02:38.610000,copyFiles,22454,0,---
192.168.210.5,2017-03-16 10:02:05.303000,2017-03-16 10:03:16.053000,0:01:10.750000,mailing,22455,0,---
192.168.210.5,2017-03-16 10:03:16.069000,2017-03-16 10:03:32.793000,0:00:16.724000,browsing,22456,0,---
192.168.210.5,2017-03-16 10:03:32.793000,2017-03-16 10:04:47.622000,0:01:14.829000,mailing,22457,0,---
192.168.210.5,2017-03-16 10:04:47.637000,2017-03-16 10:08:58.653000,0:04:11.016000,break,22458,0,---
192.168.210.5,2017-03-16 10:08:58.668000,2017-03-16 10:11:55.853000,0:02:57.185000,private,22459,0,---
192.168.210.5,2017-03-16 10:11:55.884000,2017-03-16 10:14:36.744000,0:02:40.860000,copyFiles,22460,0,---
192.168.210.5,2017-03-16 10:14:36.759000,2017-03-16 11:03:31.759000,0:48:55.000000,offline,22461,0,---
192.168.210.5,2017-03-16 11:03:31.775000,2017-03-16 11:04:42.541000,0:01:10.766000,mailing,22462,0,---
192.168.210.5,2017-03-16 11:04:42.556000,2017-03-16 11:09:17.839000,0:04:35.283000,browsing,22463,0,---
192.168.210.5,2017-03-16 11:09:17.839000,2017-03-16 11:11:09.230000,0:01:51.391000,mailing,22464,0,---
192.168.210.5,2017-03-16 11:11:09.246000,2017-03-16 11:14:19.309000,0:03:10.063000,private,22465,0,---
192.168.210.5,2017-03-16 11:14:19.309000,2017-03-16 11:17:16.309000,0:02:57.000000,offline,22466,0,---
192.168.210.5,2017-03-16 11:17:16.325000,2017-03-16 11:21:30.340000,0:04:14.015000,offline,22467,0,---
192.168.210.5,2017-03-16 11:21:30.356000,2017-03-16 11:25:14.858000,0:03:44.502000,browsing,22468,0,---
192.168.210.5,2017-03-16 11:29:23.343000,2017-03-16 13:23:53.359000,1:54:30.016000,meeting,22469,0,---
192.168.210.5,2017-03-16 13:23:53.375000,2017-03-16 13:24:46.470000,0:00:53.095000,browsing,22470,0,---
192.168.210.5,2017-03-16 13:24:46.470000,2017-03-16 13:29:04.470000,0:04:18.000000,break,22471,0,---
192.168.210.5,2017-03-16 13:29:04.470000,2017-03-16 13:30:05.861000,0:01:01.391000,mailing,22472,0,---
192.168.210.5,2017-03-16 13:30:05.861000,2017-03-16 14:01:08.861000,0:31:03.000000,offline,22473,0,---
192.168.210.5,2017-03-16 14:01:08.876000,2017-03-16 14:06:57.298000,0:05:48.422000,browsing,22474,0,---
192.168.210.5,2017-03-16 14:06:57.314000,2017-03-16 14:07:57.830000,0:01:00.516000,mailing,22475,0,---
192.168.210.5,2017-03-16 14:07:57.845000,2017-03-16 14:12:04.378000,0:04:06.533000,browsing,22476,0,---
192.168.210.5,2017-03-16 14:12:04.378000,2017-03-16 14:12:54.910000,0:00:50.532000,mailing,22477,0,---
192.168.210.5,2017-03-16 14:12:54.925000,2017-03-16 14:17:04.925000,0:04:10.000000,break,22478,0,---
192.168.210.5,2017-03-16 14:17:04.941000,2017-03-16 14:19:33.941000,0:02:29.000000,break,22479,0,---
192.168.210.5,2017-03-16 14:19:33.957000,2017-03-16 14:20:24.472000,0:00:50.515000,mailing,22480,0,---
192.168.210.5,2017-03-16 14:20:24.488000,2017-03-16 14:21:57.318000,0:01:32.830000,browsing,22481,0,---
192.168.210.5,2017-03-16 14:21:57.318000,2017-03-16 14:26:49.716000,0:04:52.398000,browsing,22482,0,---
192.168.210.5,2017-03-16 14:26:49.732000,2017-03-16 14:33:37.388000,0:06:47.656000,copyFiles,22483,0,---
192.168.210.5,2017-03-16 14:33:37.404000,2017-03-16 14:36:47.559000,0:03:10.155000,browsing,22484,0,---
192.168.210.5,2017-03-16 14:36:47.559000,2017-03-16 14:55:25.575000,0:18:38.016000,offline,22485,0,---
192.168.210.5,2017-03-16 14:55:25.590000,2017-03-16 14:56:16.137000,0:00:50.547000,mailing,22486,0,---
192.168.210.5,2017-03-16 14:56:16.137000,2017-03-16 15:00:41.137000,0:04:25.000000,break,22487,0,---
192.168.210.5,2017-03-16 15:00:41.184000,2017-03-16 15:10:41.197000,0:10:00.013000,private,22488,-1,---
192.168.210.5,2017-03-16 15:10:41.208000,2017-03-16 15:55:45.219000,0:45:04.011000,offline,22489,0,---
192.168.210.5,2017-03-16 15:55:45.233000,2017-03-16 16:57:42.235000,1:01:57.002000,meeting,22490,0,---
192.168.210.5,2017-03-16 16:57:42.250000,2017-03-16 16:58:43.251000,0:01:01.001000,break,22491,0,---
192.168.210.5,2017-03-16 16:58:43.268000,2017-03-16 17:07:08.270000,0:08:25.002000,offline,22492,0,---
192.168.210.5,2017-03-16 17:07:08.289000,2017-03-16 17:07:18.925000,0:00:10.636000,browsing,22493,0,---
192.168.210.5,2017-03-16 17:07:18.936000,2017-03-16 17:11:01.620000,0:03:42.684000,browsing,22494,0,---
192.168.210.5,2017-03-16 17:11:01.631000,2017-03-16 17:11:21.703000,0:00:20.072000,printing,22495,0,---
192.168.210.5,2017-03-16 17:11:21.713000,2017-03-16 17:20:34.338000,0:09:12.625000,private,22496,0,---
192.168.210.5,2017-03-16 17:20:34.349000,2017-03-16 17:24:43.351000,0:04:09.002000,break,22497,0,---
192.168.210.5,2017-03-16 17:24:43.367000,2017-03-16 17:25:13.490000,0:00:30.123000,copyFiles,22498,0,---
192.168.210.5,2017-03-16 17:25:13.502000,2017-03-16 17:27:23.504000,0:02:10.002000,break,22499,0,---
192.168.210.5,2017-03-16 17:27:23.518000,2017-03-16 17:28:14.038000,0:00:50.520000,mailing,22500,0,---
192.168.210.5,2017-03-16 17:28:14.047000,2017-03-16 17:29:14.953000,0:01:00.906000,mailing,22501,0,---
192.168.210.5,2017-03-16 17:29:14.963000,2017-03-16 17:33:26.355000,0:04:11.392000,private,22502,0,---
192.168.210.5,2017-03-16 17:33:26.367000,2017-03-16 17:39:47.153000,0:06:20.786000,copyFiles,22503,0,---
192.168.210.5,2017-03-16 17:39:47.164000,2017-03-16 17:40:37.833000,0:00:50.669000,mailing,22504,0,---
192.168.210.5,2017-03-16 17:40:37.843000,2017-03-16 17:43:06.867000,0:02:29.024000,private,22505,0,---
192.168.210.5,2017-03-16 17:43:06.884000,2017-03-16 17:45:03.810000,0:01:56.926000,browsing,22506,0,---
192.168.210.5,2017-03-16 17:45:03.820000,2017-03-16 17:47:19.822000,0:02:16.002000,break,22507,0,---
192.168.210.5,2017-03-16 17:47:19.837000,2017-03-16 17:49:40.462000,0:02:20.625000,browsing,22508,0,---
192.168.210.5,2017-03-16 17:49:40.474000,2017-03-16 17:54:33.434000,0:04:52.960000,browsing,22509,0,---
192.168.210.5,2017-03-16 17:54:33.458000,2017-03-16 17:54:48.194000,0:00:14.736000,browsing,22510,0,---
192.168.210.5,2017-03-16 17:54:48.206000,2017-03-16 17:55:50.214000,0:01:02.008000,browsing,22511,0,---
192.168.210.5,2017-03-16 17:55:50.226000,2017-03-16 17:56:12.511000,0:00:22.285000,private,22512,0,---
192.168.210.5,2017-03-16 17:56:12.520000,2017-03-16 17:57:03.011000,0:00:50.491000,mailing,22513,0,---
192.168.210.5,2017-03-16 17:57:03.023000,2017-03-16 17:58:04.025000,0:01:01.002000,break,22514,0,---
192.168.210.5,2017-03-16 17:58:04.042000,2017-03-16 18:04:01.085000,0:05:57.043000,browsing,22515,0,---
192.168.210.5,2017-03-16 18:04:01.097000,2017-03-16 18:08:39.851000,0:04:38.754000,copyFiles,22516,0,---
192.168.210.5,2017-03-16 18:08:39.865000,2017-03-16 18:18:39.897000,0:10:00.032000,private,22517,-1,---
192.168.210.5,2017-03-16 18:18:39.916000,2017-03-16 18:19:30.400000,0:00:50.484000,mailing,22518,0,---
192.168.210.5,2017-03-16 18:19:30.412000,2017-03-16 18:19:51.481000,0:00:21.069000,browsing,22519,0,---
192.168.210.5,2017-03-16 18:19:51.492000,2017-03-16 18:24:34.231000,0:04:42.739000,private,22520,0,---
192.168.210.5,2017-03-16 18:24:34.244000,2017-03-16 18:45:05.245000,0:20:31.001000,offline,22521,0,---
192.168.210.5,2017-03-16 18:45:05.260000,2017-03-16 18:50:36.208000,0:05:30.948000,browsing,22522,0,---
192.168.210.5,2017-03-16 18:50:36.220000,2017-03-16 18:57:14.441000,0:06:38.221000,private,22523,0,---
192.168.210.5,2017-03-16 18:57:14.452000,2017-03-16 18:58:33.421000,0:01:18.969000,browsing,22524,0,---
192.168.210.5,2017-03-16 18:58:33.433000,2017-03-16 18:59:03.641000,0:00:30.208000,printing,22525,0,---
192.168.210.5,2017-03-16 18:59:03.651000,2017-03-16 18:59:54.223000,0:00:50.572000,mailing,22526,0,---
192.168.210.5,2017-03-16 18:59:54.234000,2017-03-16 19:03:11.236000,0:03:17.002000,break,22527,0,---
192.168.210.5,2017-03-16 19:03:11.252000,2017-03-16 19:04:26.563000,0:01:15.311000,browsing,22528,0,---
192.168.210.5,2017-03-16 19:04:26.577000,2017-03-16 19:05:52.579000,0:01:26.002000,break,22529,0,---
192.168.210.5,2017-03-16 19:05:52.596000,2017-03-16 19:07:43.733000,0:01:51.137000,mailing,22530,0,---
192.168.210.5,2017-03-16 19:07:43.744000,2017-03-16 19:11:03.960000,0:03:20.216000,private,22531,0,---
192.168.210.5,2017-03-16 19:11:03.971000,2017-03-16 19:13:06.389000,0:02:02.418000,mailing,22532,0,---
192.168.210.5,2017-03-16 19:13:06.399000,2017-03-16 19:15:07.580000,0:02:01.181000,mailing,22533,0,---
192.168.210.5,2017-03-16 19:15:07.591000,2017-03-16 20:02:52.592000,0:47:45.001000,offline,22534,0,---
192.168.210.5,2017-03-17 06:04:44.704000,2017-03-17 06:10:12.113000,0:05:27.409000,private,22535,0,---
192.168.210.5,2017-03-17 06:10:12.125000,2017-03-17 06:23:31.126000,0:13:19.001000,meeting,22536,0,---
192.168.210.5,2017-03-17 06:23:31.142000,2017-03-17 06:26:52.460000,0:03:21.318000,private,22537,0,---
192.168.210.5,2017-03-17 06:26:52.472000,2017-03-17 06:36:02.192000,0:09:09.720000,private,22538,0,---
192.168.210.5,2017-03-17 06:36:02.203000,2017-03-17 06:37:29.924000,0:01:27.721000,private,22539,0,---
192.168.210.5,2017-03-17 06:37:29.936000,2017-03-17 06:38:20.456000,0:00:50.520000,mailing,22540,0,---
192.168.210.5,2017-03-17 06:38:20.467000,2017-03-17 06:39:10.856000,0:00:50.389000,mailing,22541,0,---
192.168.210.5,2017-03-17 06:39:10.866000,2017-03-17 06:41:03.861000,0:01:52.995000,browsing,22542,0,---
192.168.210.5,2017-03-17 06:41:03.873000,2017-03-17 06:43:31.875000,0:02:28.002000,break,22543,0,---
192.168.210.5,2017-03-17 06:43:31.890000,2017-03-17 06:50:19.412000,0:06:47.522000,browsing,22544,0,---
192.168.210.5,2017-03-17 06:50:19.423000,2017-03-17 06:53:03.424000,0:02:44.001000,break,22545,0,---
192.168.210.5,2017-03-17 06:53:03.441000,2017-03-17 06:54:54.538000,0:01:51.097000,mailing,22546,0,---
192.168.210.5,2017-03-17 06:54:54.548000,2017-03-17 06:56:34.607000,0:01:40.059000,browsing,22547,0,---
192.168.210.5,2017-03-17 06:56:34.617000,2017-03-17 06:57:25.117000,0:00:50.500000,mailing,22548,0,---
192.168.210.5,2017-03-17 06:57:25.126000,2017-03-17 06:57:35.153000,0:00:10.027000,printing,22549,0,---
192.168.210.5,2017-03-17 06:57:35.166000,2017-03-17 06:59:27.166000,0:01:52.000000,break,22550,0,---
192.168.210.5,2017-03-17 06:59:27.181000,2017-03-17 07:14:47.182000,0:15:20.001000,offline,22551,0,---
192.168.210.5,2017-03-17 07:14:47.199000,2017-03-17 07:23:32.343000,0:08:45.144000,private,22552,0,---
192.168.210.5,2017-03-17 07:23:32.355000,2017-03-17 07:24:32.952000,0:01:00.597000,mailing,22553,0,---
192.168.210.5,2017-03-17 07:24:32.962000,2017-03-17 07:26:40.267000,0:02:07.305000,copyFiles,22554,0,---
192.168.210.5,2017-03-17 07:26:40.278000,2017-03-17 07:26:55.341000,0:00:15.063000,browsing,22555,0,---
192.168.210.5,2017-03-17 07:26:55.352000,2017-03-17 07:28:06.324000,0:01:10.972000,mailing,22556,0,---
192.168.210.5,2017-03-17 07:28:06.334000,2017-03-17 07:29:06.852000,0:01:00.518000,mailing,22557,0,---
192.168.210.5,2017-03-17 07:29:06.862000,2017-03-17 07:29:57.246000,0:00:50.384000,mailing,22558,0,---
192.168.210.5,2017-03-17 07:29:57.256000,2017-03-17 07:30:47.677000,0:00:50.421000,mailing,22559,0,---
192.168.210.5,2017-03-17 07:30:47.686000,2017-03-17 07:31:48.259000,0:01:00.573000,mailing,22560,0,---
192.168.210.5,2017-03-17 07:31:48.269000,2017-03-17 08:19:39.271000,0:47:51.002000,offline,22561,0,---
192.168.210.5,2017-03-17 08:19:39.286000,2017-03-17 08:25:02.287000,0:05:23.001000,offline,22562,0,---
192.168.210.5,2017-03-17 08:25:02.300000,2017-03-17 08:25:14.382000,0:00:12.082000,browsing,22563,0,---
192.168.210.5,2017-03-17 08:25:14.394000,2017-03-17 08:29:28.515000,0:04:14.121000,browsing,22564,0,---
192.168.210.5,2017-03-17 08:29:28.527000,2017-03-17 08:30:29.193000,0:01:00.666000,mailing,22565,0,---
192.168.210.5,2017-03-17 08:30:29.204000,2017-03-17 08:31:39.812000,0:01:10.608000,mailing,22566,0,---
192.168.210.5,2017-03-17 08:31:39.822000,2017-03-17 08:34:09.598000,0:02:29.776000,private,22567,0,---
192.168.210.5,2017-03-17 08:34:09.609000,2017-03-17 08:35:10.207000,0:01:00.598000,mailing,22568,0,---
192.168.210.5,2017-03-17 08:35:10.217000,2017-03-17 08:36:20.893000,0:01:10.676000,mailing,22569,0,---
192.168.210.5,2017-03-17 08:36:20.904000,2017-03-17 10:13:34.905000,1:37:14.001000,meeting,22570,0,---
192.168.210.5,2017-03-17 10:13:34.918000,2017-03-17 10:15:12.920000,0:01:38.002000,break,22571,0,---
192.168.210.5,2017-03-17 10:15:12.935000,2017-03-17 10:18:59.523000,0:03:46.588000,browsing,22572,0,---
192.168.210.5,2017-03-17 10:18:59.535000,2017-03-17 10:36:21.436000,0:17:21.901000,copyFiles,22573,0,---
192.168.210.5,2017-03-17 10:36:21.458000,2017-03-17 10:37:11.944000,0:00:50.486000,mailing,22574,0,---
192.168.210.5,2017-03-17 10:37:11.954000,2017-03-17 10:43:30.262000,0:06:18.308000,private,22575,0,---
