IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.7,2017-03-15 08:08:19.409913,2017-03-15 08:11:49.143155,0:03:29.733242,browsing,9370,0,---
192.168.220.7,2017-03-15 08:11:49.150704,2017-03-15 09:01:15.252080,0:49:26.101376,meeting,9371,0,---
192.168.220.7,2017-03-15 09:01:15.264095,2017-03-15 09:01:50.423365,0:00:35.159270,printing,9372,0,---
192.168.220.7,2017-03-15 09:01:50.437228,2017-03-15 09:02:44.680265,0:00:54.243037,copySea,9373,0,---
192.168.220.7,2017-03-15 09:02:44.686735,2017-03-15 09:40:50.787928,0:38:06.101193,offline,9374,0,---
192.168.220.7,2017-03-15 09:40:50.796686,2017-03-15 09:44:38.122436,0:03:47.325750,private,9375,0,---
192.168.220.7,2017-03-15 09:44:38.130701,2017-03-15 09:49:03.231777,0:04:25.101076,offline,9376,0,---
192.168.220.7,2017-03-15 09:49:03.239858,2017-03-15 09:54:46.911220,0:05:43.671362,private,9377,0,---
192.168.220.7,2017-03-15 09:54:46.918948,2017-03-15 09:59:41.000830,0:04:54.081882,break,9378,0,---
192.168.220.7,2017-03-15 09:59:41.010137,2017-03-15 10:32:52.109491,0:33:11.099354,meeting,9379,0,---
192.168.220.7,2017-03-15 10:32:52.122014,2017-03-15 10:34:21.833563,0:01:29.711549,browsing,9380,0,---
192.168.220.7,2017-03-15 10:34:21.845178,2017-03-15 10:50:15.434396,0:15:53.589218,copySea,9381,0,---
192.168.220.7,2017-03-15 10:50:15.441347,2017-03-15 10:50:58.513469,0:00:43.072122,browsing,9382,0,---
192.168.220.7,2017-03-15 10:50:58.520860,2017-03-15 10:54:43.451951,0:03:44.931091,browsing,9383,0,---
192.168.220.7,2017-03-15 10:54:43.459485,2017-03-15 10:56:35.560291,0:01:52.100806,break,9384,0,---
192.168.220.7,2017-03-15 10:56:35.571509,2017-03-15 10:57:10.684761,0:00:35.113252,printing,9385,0,---
192.168.220.7,2017-03-15 10:57:10.691524,2017-03-15 10:58:10.117340,0:00:59.425816,browsing,9386,0,---
192.168.220.7,2017-03-15 10:58:10.157693,2017-03-15 10:59:03.254495,0:00:53.096802,mailing,9387,0,---
192.168.220.7,2017-03-15 10:59:03.261280,2017-03-15 11:03:05.152194,0:04:01.890914,browsing,9388,0,---
192.168.220.7,2017-03-15 11:03:05.160294,2017-03-15 11:03:50.958619,0:00:45.798325,copyFiles,9389,0,---
192.168.220.7,2017-03-15 11:03:50.965076,2017-03-15 11:06:07.442762,0:02:16.477686,browsing,9390,0,---
192.168.220.7,2017-03-15 11:06:07.450769,2017-03-15 11:12:01.597489,0:05:54.146720,private,9391,0,---
192.168.220.7,2017-03-15 11:12:01.605014,2017-03-15 11:13:18.454570,0:01:16.849556,browsing,9392,0,---
192.168.220.7,2017-03-15 11:13:18.461661,2017-03-15 11:15:02.889560,0:01:44.427899,private,9393,0,---
192.168.220.7,2017-03-15 11:15:02.896453,2017-03-15 11:16:27.965802,0:01:25.069349,break,9394,0,---
192.168.220.7,2017-03-15 11:16:27.973048,2017-03-15 11:20:21.871464,0:03:53.898416,browsing,9395,0,---
192.168.220.7,2017-03-15 11:20:21.878627,2017-03-15 11:20:37.231242,0:00:15.352615,browsing,9396,0,---
192.168.220.7,2017-03-15 11:20:37.238002,2017-03-15 11:23:33.262344,0:02:56.024342,break,9397,0,---
192.168.220.7,2017-03-15 11:23:33.272065,2017-03-15 11:24:43.798338,0:01:10.526273,mailing,9398,0,---
192.168.220.7,2017-03-15 11:24:43.804268,2017-03-15 11:25:40.212674,0:00:56.408406,private,9399,0,---
192.168.220.7,2017-03-15 11:25:40.219398,2017-03-15 11:28:24.288180,0:02:44.068782,break,9400,0,---
192.168.220.7,2017-03-15 11:28:24.298718,2017-03-15 12:15:11.399959,0:46:47.101241,meeting,9401,0,---
192.168.220.7,2017-03-15 12:15:11.410354,2017-03-15 12:19:31.728685,0:04:20.318331,browsing,9402,0,---
192.168.220.7,2017-03-15 12:19:31.736624,2017-03-15 12:28:31.862015,0:09:00.125391,browsing,9403,0,---
192.168.220.7,2017-03-15 12:28:31.869619,2017-03-15 12:30:37.174030,0:02:05.304411,private,9404,0,---
192.168.220.7,2017-03-15 12:30:37.181231,2017-03-15 12:31:23.978482,0:00:46.797251,browsing,9405,0,---
192.168.220.7,2017-03-15 12:31:23.985707,2017-03-15 12:32:26.811694,0:01:02.825987,browsing,9406,0,---
192.168.220.7,2017-03-15 12:32:26.817993,2017-03-15 12:41:41.304661,0:09:14.486668,browsing,9407,0,---
192.168.220.7,2017-03-15 12:41:41.312554,2017-03-15 12:47:47.564178,0:06:06.251624,copySea,9408,0,---
192.168.220.7,2017-03-15 12:47:47.571078,2017-03-15 12:48:52.637159,0:01:05.066081,break,9409,0,---
192.168.220.7,2017-03-15 12:48:52.645983,2017-03-15 12:53:03.747046,0:04:11.101063,break,9410,0,---
192.168.220.7,2017-03-15 12:53:03.756385,2017-03-15 13:17:34.857512,0:24:31.101127,offline,9411,0,---
192.168.220.7,2017-03-15 13:17:34.865837,2017-03-15 13:18:06.109350,0:00:31.243513,copyFiles,9412,0,---
192.168.220.7,2017-03-15 13:18:06.115906,2017-03-15 13:21:05.216818,0:02:59.100912,break,9413,0,---
192.168.220.7,2017-03-15 13:21:05.223264,2017-03-15 13:31:05.231298,0:10:00.008034,private,9414,-1,---
192.168.220.7,2017-03-15 13:31:05.238818,2017-03-15 13:48:00.639869,0:16:55.401051,copyFiles,9415,0,---
192.168.220.7,2017-03-15 13:48:00.646467,2017-03-15 13:48:09.440381,0:00:08.793914,browsing,9416,0,---
192.168.220.7,2017-03-15 13:48:09.447046,2017-03-15 14:20:35.454135,0:32:26.007089,meeting,9417,0,---
192.168.220.7,2017-03-15 14:20:35.467006,2017-03-15 14:20:50.504780,0:00:15.037774,printing,9418,0,---
192.168.220.7,2017-03-15 14:20:50.511615,2017-03-15 14:23:25.520940,0:02:35.009325,break,9419,0,---
192.168.220.7,2017-03-15 14:23:25.529364,2017-03-15 14:23:40.569402,0:00:15.040038,printing,9420,0,---
192.168.220.7,2017-03-15 14:23:40.576320,2017-03-15 14:33:40.581192,0:10:00.004872,browsing,9421,-1,---
192.168.220.7,2017-03-15 14:33:40.586676,2017-03-15 14:34:50.603462,0:01:10.016786,break,9422,0,---
192.168.220.7,2017-03-15 14:34:50.630411,2017-03-15 14:40:24.397325,0:05:33.766914,browsing,9423,0,---
192.168.220.7,2017-03-15 14:40:24.412006,2017-03-15 15:37:31.486748,0:57:07.074742,meeting,9424,0,---
192.168.220.7,2017-03-15 15:37:31.498290,2017-03-15 15:38:36.084865,0:01:04.586575,private,9425,0,---
192.168.220.7,2017-03-15 15:38:36.092891,2017-03-15 16:08:14.103242,0:29:38.010351,offline,9426,0,---
192.168.220.7,2017-03-15 16:08:14.112045,2017-03-15 16:10:47.120256,0:02:33.008211,break,9427,0,---
192.168.220.7,2017-03-15 16:10:47.479107,2017-03-15 16:13:06.151754,0:02:18.672647,private,9428,0,---
192.168.220.7,2017-03-15 16:13:06.160062,2017-03-15 16:13:56.567349,0:00:50.407287,mailing,9429,0,---
192.168.220.7,2017-03-15 16:13:56.574874,2017-03-15 16:17:23.206897,0:03:26.632023,copyFiles,9430,0,---
192.168.220.7,2017-03-15 16:17:23.213566,2017-03-15 16:17:33.654947,0:00:10.441381,browsing,9431,0,---
192.168.220.7,2017-03-15 16:17:33.662351,2017-03-15 16:27:33.667525,0:10:00.005174,browsing,9432,-1,---
192.168.220.7,2017-03-15 16:27:33.676849,2017-03-15 16:28:22.568649,0:00:48.891800,browsing,9433,0,---
192.168.220.7,2017-03-15 16:28:22.576554,2017-03-15 16:29:09.619932,0:00:47.043378,browsing,9434,0,---
192.168.220.7,2017-03-15 16:29:09.626997,2017-03-15 16:33:48.872623,0:04:39.245626,copyFiles,9435,0,---
192.168.220.7,2017-03-15 16:33:48.879365,2017-03-15 16:36:46.970188,0:02:58.090823,break,9436,0,---
192.168.220.7,2017-03-15 16:36:46.978743,2017-03-15 17:31:47.070356,0:55:00.091613,meeting,9437,0,---
192.168.220.7,2017-03-15 17:31:47.079027,2017-03-15 17:34:30.087224,0:02:43.008197,break,9438,0,---
192.168.220.7,2017-03-15 17:34:30.206977,2017-03-15 17:38:25.723312,0:03:55.516335,private,9439,0,---
192.168.220.7,2017-03-15 17:38:25.731201,2017-03-15 17:38:34.531413,0:00:08.800212,browsing,9440,0,---
192.168.220.7,2017-03-15 17:38:34.538838,2017-03-15 17:46:52.054423,0:08:17.515585,copyFiles,9441,0,---
192.168.220.7,2017-03-15 17:46:52.062221,2017-03-15 17:58:30.696892,0:11:38.634671,copyFiles,9442,0,---
192.168.220.7,2017-03-15 17:58:30.709079,2017-03-15 18:02:46.719900,0:04:16.010821,break,9443,0,---
192.168.220.7,2017-03-15 18:02:46.728583,2017-03-15 18:08:33.054678,0:05:46.326095,copySea,9444,0,---
192.168.220.7,2017-03-15 18:08:33.061482,2017-03-15 18:10:26.070295,0:01:53.008813,break,9445,0,---
192.168.220.7,2017-03-15 18:10:26.078802,2017-03-15 18:31:15.170689,0:20:49.091887,offline,9446,0,---
192.168.220.7,2017-03-15 18:31:15.179286,2017-03-15 18:36:36.098701,0:05:20.919415,private,9447,0,---
192.168.220.7,2017-03-15 18:36:36.339706,2017-03-15 18:36:53.568750,0:00:17.229044,browsing,9448,0,---
192.168.220.7,2017-03-15 18:36:53.645450,2017-03-15 19:04:25.736619,0:27:32.091169,offline,9449,0,---
192.168.220.7,2017-03-16 07:07:12.873636,2017-03-16 07:09:19.683334,0:02:06.809698,browsing,9450,0,---
192.168.220.7,2017-03-16 07:09:19.689757,2017-03-16 07:10:42.084804,0:01:22.395047,private,9451,0,---
192.168.220.7,2017-03-16 07:10:42.092034,2017-03-16 07:12:06.281811,0:01:24.189777,private,9452,0,---
192.168.220.7,2017-03-16 07:12:06.289239,2017-03-16 07:13:27.420605,0:01:21.131366,browsing,9453,0,---
192.168.220.7,2017-03-16 07:13:27.427457,2017-03-16 07:16:33.554388,0:03:06.126931,copySea,9454,0,---
192.168.220.7,2017-03-16 07:16:33.560877,2017-03-16 07:18:29.710076,0:01:56.149199,copyFiles,9455,0,---
192.168.220.7,2017-03-16 07:18:29.717009,2017-03-16 07:23:38.291982,0:05:08.574973,browsing,9456,0,---
192.168.220.7,2017-03-16 07:23:38.299799,2017-03-16 07:30:00.314268,0:06:22.014469,private,9457,0,---
192.168.220.7,2017-03-16 07:30:00.322144,2017-03-16 07:34:46.422931,0:04:46.100787,break,9458,0,---
192.168.220.7,2017-03-16 07:34:46.446602,2017-03-16 07:36:11.883108,0:01:25.436506,browsing,9459,0,---
192.168.220.7,2017-03-16 07:36:11.919310,2017-03-16 07:41:02.270721,0:04:50.351411,private,9460,1,---
192.168.220.7,2017-03-16 07:41:02.277845,2017-03-16 07:44:29.147192,0:03:26.869347,browsing,9461,0,---
192.168.220.7,2017-03-16 07:44:29.154946,2017-03-16 07:46:32.070153,0:02:02.915207,browsing,9462,0,---
192.168.220.7,2017-03-16 07:46:32.077587,2017-03-16 07:47:17.256506,0:00:45.178919,browsing,9463,0,---
192.168.220.7,2017-03-16 07:47:17.263816,2017-03-16 07:47:32.351423,0:00:15.087607,printing,9464,0,---
192.168.220.7,2017-03-16 07:47:32.360216,2017-03-16 07:50:56.289200,0:03:23.928984,private,9465,0,---
192.168.220.7,2017-03-16 07:50:56.296118,2017-03-16 08:00:33.844736,0:09:37.548618,browsing,9466,0,---
192.168.220.7,2017-03-16 08:00:33.852019,2017-03-16 08:01:09.908876,0:00:36.056857,browsing,9467,0,---
192.168.220.7,2017-03-16 08:01:09.916358,2017-03-16 08:01:43.913024,0:00:33.996666,browsing,9468,0,---
192.168.220.7,2017-03-16 08:01:43.920177,2017-03-16 08:06:20.021271,0:04:36.101094,break,9469,0,---
192.168.220.7,2017-03-16 08:06:20.030258,2017-03-16 08:06:35.104471,0:00:15.074213,printing,9470,0,---
192.168.220.7,2017-03-16 08:06:35.112787,2017-03-16 08:08:35.854675,0:02:00.741888,private,9471,0,---
192.168.220.7,2017-03-16 08:08:35.861649,2017-03-16 08:08:58.043269,0:00:22.181620,browsing,9472,0,---
192.168.220.7,2017-03-16 08:08:58.051151,2017-03-16 08:15:20.563311,0:06:22.512160,private,9473,0,---
192.168.220.7,2017-03-16 08:15:20.571318,2017-03-16 08:16:36.206973,0:01:15.635655,private,9474,0,---
192.168.220.7,2017-03-16 08:16:36.214314,2017-03-16 08:17:11.329196,0:00:35.114882,printing,9475,0,---
192.168.220.7,2017-03-16 08:17:11.336311,2017-03-16 08:26:27.497959,0:09:16.161648,copyFiles,9476,0,---
192.168.220.7,2017-03-16 08:26:27.505381,2017-03-16 08:31:17.147949,0:04:49.642568,private,9477,0,---
192.168.220.7,2017-03-16 08:31:17.155393,2017-03-16 08:31:48.301418,0:00:31.146025,browsing,9478,0,---
192.168.220.7,2017-03-16 08:31:48.309142,2017-03-16 08:32:41.066552,0:00:52.757410,browsing,9479,0,---
192.168.220.7,2017-03-16 08:32:41.077644,2017-03-16 08:34:30.633533,0:01:49.555889,browsing,9480,0,---
192.168.220.7,2017-03-16 08:34:30.641084,2017-03-16 08:45:40.742137,0:11:10.101053,meeting,9481,0,---
192.168.220.7,2017-03-16 08:45:40.750497,2017-03-16 08:46:29.248062,0:00:48.497565,browsing,9482,0,---
192.168.220.7,2017-03-16 08:46:29.255856,2017-03-16 08:53:01.276325,0:06:32.020469,private,9483,0,---
192.168.220.7,2017-03-16 08:53:01.285727,2017-03-16 08:55:22.387328,0:02:21.101601,break,9484,0,---
192.168.220.7,2017-03-16 08:55:22.404692,2017-03-16 09:03:42.755008,0:08:20.350316,copyFiles,9485,0,---
192.168.220.7,2017-03-16 09:03:42.766380,2017-03-16 09:04:29.161638,0:00:46.395258,private,9486,0,---
192.168.220.7,2017-03-16 09:04:29.168712,2017-03-16 09:07:23.269933,0:02:54.101221,break,9487,0,---
192.168.220.7,2017-03-16 09:07:23.279319,2017-03-16 09:07:48.385672,0:00:25.106353,printing,9488,0,---
192.168.220.7,2017-03-16 09:07:48.393972,2017-03-16 09:09:03.312487,0:01:14.918515,browsing,9489,0,---
192.168.220.7,2017-03-16 09:09:03.321351,2017-03-16 09:11:12.422257,0:02:09.100906,break,9490,0,---
192.168.220.7,2017-03-16 09:11:12.430669,2017-03-16 09:14:30.801791,0:03:18.371122,private,9491,0,---
192.168.220.7,2017-03-16 09:14:30.809765,2017-03-16 09:15:38.878616,0:01:08.068851,break,9492,0,---
192.168.220.7,2017-03-16 09:15:38.886122,2017-03-16 09:16:45.456169,0:01:06.570047,private,9493,0,---
192.168.220.7,2017-03-16 09:16:45.463140,2017-03-16 09:17:31.107687,0:00:45.644547,browsing,9494,0,---
192.168.220.7,2017-03-16 09:17:31.114951,2017-03-16 09:22:58.041427,0:05:26.926476,private,9495,0,---
192.168.220.7,2017-03-16 09:22:58.050302,2017-03-16 09:31:17.384529,0:08:19.334227,copySea,9496,0,---
192.168.220.7,2017-03-16 09:31:17.392433,2017-03-16 09:33:51.096802,0:02:33.704369,private,9497,0,---
192.168.220.7,2017-03-16 09:33:51.103831,2017-03-16 09:34:41.574843,0:00:50.471012,mailing,9498,0,---
192.168.220.7,2017-03-16 09:34:41.581793,2017-03-16 10:15:23.683299,0:40:42.101506,offline,9499,0,---
192.168.220.7,2017-03-16 10:15:23.695600,2017-03-16 10:25:13.106059,0:09:49.410459,browsing,9500,0,---
192.168.220.7,2017-03-16 10:25:13.114164,2017-03-16 10:26:12.928399,0:00:59.814235,private,9501,0,---
192.168.220.7,2017-03-16 10:26:12.937595,2017-03-16 11:13:38.038879,0:47:25.101284,offline,9502,0,---
192.168.220.7,2017-03-16 11:13:38.082732,2017-03-16 11:14:52.264706,0:01:14.181974,private,9503,0,---
192.168.220.7,2017-03-16 11:14:52.271361,2017-03-16 11:23:46.887640,0:08:54.616279,browsing,9504,0,---
192.168.220.7,2017-03-16 11:47:03.581265,2017-03-16 11:56:43.054015,0:09:39.472750,browsing,9505,0,---
192.168.220.7,2017-03-16 11:56:43.059594,2017-03-16 11:58:08.292556,0:01:25.232962,browsing,9506,0,---
192.168.220.7,2017-03-16 11:58:08.301167,2017-03-16 12:29:07.402149,0:30:59.100982,offline,9507,0,---
192.168.220.7,2017-03-16 12:29:07.410593,2017-03-16 12:29:31.339393,0:00:23.928800,browsing,9508,0,---
192.168.220.7,2017-03-16 12:29:31.345738,2017-03-16 12:30:48.280801,0:01:16.935063,private,9509,0,---
192.168.220.7,2017-03-16 12:30:48.286632,2017-03-16 12:38:57.457484,0:08:09.170852,browsing,9510,0,---
192.168.220.7,2017-03-16 12:38:57.464282,2017-03-16 12:52:22.565424,0:13:25.101142,meeting,9511,0,---
192.168.220.7,2017-03-16 12:52:22.577052,2017-03-16 12:57:13.678545,0:04:51.101493,break,9512,0,---
192.168.220.7,2017-03-16 12:57:13.685730,2017-03-16 13:35:15.790823,0:38:02.105093,offline,9513,0,---
192.168.220.7,2017-03-16 13:35:15.799553,2017-03-16 14:22:52.900614,0:47:37.101061,offline,9514,0,---
192.168.220.7,2017-03-16 14:22:52.910271,2017-03-16 14:33:08.263617,0:10:15.353346,copySea,9515,0,---
192.168.220.7,2017-03-16 14:33:08.270778,2017-03-16 14:35:18.487658,0:02:10.216880,browsing,9516,0,---
192.168.220.7,2017-03-16 14:35:18.494946,2017-03-16 14:45:18.499843,0:10:00.004897,private,9517,-1,---
192.168.220.7,2017-03-16 14:45:18.505687,2017-03-16 14:49:01.295352,0:03:42.789665,private,9518,0,---
192.168.220.7,2017-03-16 14:49:01.303185,2017-03-16 14:49:51.783754,0:00:50.480569,mailing,9519,0,---
192.168.220.7,2017-03-16 14:49:51.790320,2017-03-16 15:42:52.881457,0:53:01.091137,meeting,9520,0,---
192.168.220.7,2017-03-16 15:42:53.021668,2017-03-16 15:46:28.394606,0:03:35.372938,private,9521,0,---
192.168.220.7,2017-03-16 15:46:28.413447,2017-03-16 15:52:21.820661,0:05:53.407214,browsing,9522,0,---
192.168.220.7,2017-03-16 15:52:21.828432,2017-03-16 15:54:41.126317,0:02:19.297885,private,9523,0,---
192.168.220.7,2017-03-16 15:54:41.161682,2017-03-16 16:15:09.685215,0:20:28.523533,copySea,9524,0,---
192.168.220.7,2017-03-16 16:15:09.692606,2017-03-16 16:26:23.698462,0:11:14.005856,meeting,9525,0,---
192.168.220.7,2017-03-16 16:26:23.722041,2017-03-16 16:29:44.731849,0:03:21.009808,break,9526,0,---
192.168.220.7,2017-03-16 16:29:44.740852,2017-03-16 16:39:44.746154,0:10:00.005302,private,9527,-1,---
192.168.220.7,2017-03-16 16:39:44.753560,2017-03-16 16:47:01.212833,0:07:16.459273,browsing,9528,0,---
192.168.220.7,2017-03-16 16:47:01.233023,2017-03-16 16:52:15.069572,0:05:13.836549,browsing,9529,0,---
192.168.220.7,2017-03-16 16:52:15.077379,2017-03-16 16:52:25.074004,0:00:09.996625,browsing,9530,0,---
192.168.220.7,2017-03-16 16:52:25.080854,2017-03-16 16:53:08.317035,0:00:43.236181,browsing,9531,0,---
192.168.220.7,2017-03-16 16:53:08.325104,2017-03-16 16:57:09.700632,0:04:01.375528,copyFiles,9532,0,---
192.168.220.7,2017-03-16 16:57:09.708681,2017-03-16 17:36:24.714542,0:39:15.005861,meeting,9533,0,---
192.168.220.7,2017-03-16 17:36:24.723799,2017-03-16 17:39:01.849908,0:02:37.126109,private,9534,0,---
192.168.220.7,2017-03-16 17:39:01.858193,2017-03-16 17:43:23.146709,0:04:21.288516,browsing,9535,0,---
192.168.220.7,2017-03-16 17:43:23.154226,2017-03-16 18:01:23.852714,0:18:00.698488,copySea,9536,0,---
192.168.220.7,2017-03-16 18:01:23.860490,2017-03-16 18:02:31.318969,0:01:07.458479,browsing,9537,0,---
192.168.220.7,2017-03-16 18:02:31.327515,2017-03-16 18:06:43.263471,0:04:11.935956,browsing,9538,0,---
192.168.220.7,2017-03-16 18:06:43.271443,2017-03-16 18:10:20.214020,0:03:36.942577,private,9539,0,---
192.168.220.7,2017-03-16 18:10:20.222608,2017-03-16 18:14:06.533264,0:03:46.310656,browsing,9540,0,---
192.168.220.7,2017-03-16 18:14:06.541197,2017-03-16 18:17:14.547742,0:03:08.006545,offline,9541,0,---
192.168.220.7,2017-03-16 18:17:14.556439,2017-03-16 18:18:28.171918,0:01:13.615479,browsing,9542,0,---
192.168.220.7,2017-03-16 18:18:28.178696,2017-03-16 18:28:28.184197,0:10:00.005501,browsing,9543,-1,---
192.168.220.7,2017-03-16 18:28:28.190613,2017-03-16 18:30:32.382733,0:02:04.192120,private,9544,0,---
192.168.220.7,2017-03-16 18:30:32.390092,2017-03-16 18:30:39.371568,0:00:06.981476,browsing,9545,0,---
192.168.220.7,2017-03-16 18:30:39.378973,2017-03-16 18:30:45.659038,0:00:06.280065,browsing,9546,0,---
192.168.220.7,2017-03-16 18:30:45.666423,2017-03-16 18:33:45.643160,0:02:59.976737,browsing,9547,0,---
192.168.220.7,2017-03-16 18:33:45.651280,2017-03-16 18:33:51.930939,0:00:06.279659,browsing,9548,0,---
192.168.220.7,2017-03-16 18:33:51.937723,2017-03-16 18:35:05.552984,0:01:13.615261,private,9549,0,---
192.168.220.7,2017-03-16 18:35:05.560388,2017-03-16 18:45:05.567002,0:10:00.006614,browsing,9550,-1,---
192.168.220.7,2017-03-16 18:45:05.573793,2017-03-16 19:23:20.671860,0:38:15.098067,meeting,9551,0,---
192.168.220.7,2017-03-18 07:03:33.604538,2017-03-18 07:17:07.705578,0:13:34.101040,meeting,9552,0,---
192.168.220.7,2017-03-18 07:17:07.713286,2017-03-18 07:18:35.973339,0:01:28.260053,private,9553,0,---
192.168.220.7,2017-03-18 07:18:35.981206,2017-03-18 07:20:48.970835,0:02:12.989629,private,9554,0,---
192.168.220.7,2017-03-18 07:20:48.979029,2017-03-18 07:30:48.984981,0:10:00.005952,browsing,9555,-1,---
192.168.220.7,2017-03-18 07:30:48.992146,2017-03-18 07:35:14.091334,0:04:25.099188,break,9556,0,---
192.168.220.7,2017-03-18 07:35:14.100198,2017-03-18 07:36:21.425405,0:01:07.325207,browsing,9557,0,---
192.168.220.7,2017-03-18 07:36:21.431852,2017-03-18 07:36:31.136591,0:00:09.704739,browsing,9558,0,---
192.168.220.7,2017-03-18 07:36:31.143612,2017-03-18 07:41:06.375197,0:04:35.231585,browsing,9559,0,---
192.168.220.7,2017-03-18 07:41:06.384474,2017-03-18 07:44:16.976552,0:03:10.592078,browsing,9560,0,---
192.168.220.7,2017-03-18 07:44:16.987200,2017-03-18 07:44:27.047617,0:00:10.060417,browsing,9561,0,---
192.168.220.7,2017-03-18 07:44:27.054449,2017-03-18 07:44:38.864812,0:00:11.810363,browsing,9562,0,---
192.168.220.7,2017-03-18 07:44:38.872459,2017-03-18 07:46:36.017839,0:01:57.145380,browsing,9563,0,---
192.168.220.7,2017-03-18 07:46:36.024590,2017-03-18 07:51:04.163445,0:04:28.138855,browsing,9564,0,---
192.168.220.7,2017-03-18 07:51:04.171155,2017-03-18 08:02:51.057761,0:11:46.886606,copySea,9565,0,---
192.168.220.7,2017-03-18 08:02:51.064545,2017-03-18 08:21:16.610001,0:18:25.545456,copySea,9566,0,---
192.168.220.7,2017-03-18 08:21:16.621376,2017-03-18 08:26:29.291131,0:05:12.669755,browsing,9567,0,---
192.168.220.7,2017-03-18 08:26:29.301150,2017-03-18 08:31:48.693364,0:05:19.392214,private,9568,0,---
192.168.220.7,2017-03-18 08:31:48.700464,2017-03-18 09:07:21.799591,0:35:33.099127,meeting,9569,0,---
192.168.220.7,2017-03-18 09:07:21.809195,2017-03-18 09:13:02.693658,0:05:40.884463,copyFiles,9570,0,---
192.168.220.7,2017-03-18 09:13:02.700877,2017-03-18 09:14:37.795312,0:01:35.094435,break,9571,0,---
192.168.220.7,2017-03-18 09:14:37.804860,2017-03-18 09:18:18.784423,0:03:40.979563,private,9572,0,---
192.168.220.7,2017-03-18 09:18:18.792425,2017-03-18 09:26:02.254324,0:07:43.461899,browsing,9573,0,---
192.168.220.7,2017-03-18 09:26:02.264723,2017-03-18 09:27:19.824196,0:01:17.559473,browsing,9574,0,---
192.168.220.7,2017-03-18 09:27:19.834984,2017-03-18 09:29:33.621888,0:02:13.786904,private,9575,0,---
192.168.220.7,2017-03-18 09:29:33.630243,2017-03-18 09:31:50.473937,0:02:16.843694,browsing,9576,0,---
192.168.220.7,2017-03-18 09:31:50.480570,2017-03-18 09:32:46.317830,0:00:55.837260,private,9577,0,---
192.168.220.7,2017-03-18 09:32:46.325196,2017-03-18 09:44:49.782065,0:12:03.456869,copySea,9578,0,---
192.168.220.7,2017-03-18 09:44:49.788009,2017-03-18 09:45:21.477854,0:00:31.689845,browsing,9579,0,---
192.168.220.7,2017-03-18 09:45:21.486248,2017-03-18 09:51:47.543322,0:06:26.057074,browsing,9580,0,---
192.168.220.7,2017-03-18 09:51:47.553424,2017-03-18 09:55:06.917979,0:03:19.364555,browsing,9581,0,---
